isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
ES0000012F43;MOT;07/08/2025;;LP;92,85;531000;92,65;92,98;
ES0000012F43;MOT;08/08/2025;;LP;92,7;10000;92,7;92,7;
ES0000012F43;MOT;11/08/2025;;LP;92,81;34000;92,81;93,82;
ES0000012F43;MOT;12/08/2025;;LP;92,6;40000;92,54;92,86;
ES0000012F43;MOT;13/08/2025;;LP;93,03;34000;92,82;93,03;
ES0000012F43;MOT;14/08/2025;;LP;92,86;33000;92,84;92,88;
ES0000012F43;MOT;18/08/2025;;LP;92,68;14000;92,6;92,68;
ES0000012F43;MOT;19/08/2025;;LP;92,86;177000;92,52;92,86;
ES0000012F43;MOT;20/08/2025;;LP;92,85;148000;92,54;92,86;
ES0000012F43;MOT;21/08/2025;;LP;92,8;93000;92,67;92,8;
ES0000012F43;MOT;22/08/2025;;LP;92,57;4000;92,57;92,57;
ES0000012F43;MOT;25/08/2025;;LP;92,65;17000;92,51;92,65;
ES0000012F43;MOT;26/08/2025;;LP;92,76;63000;92,56;92,76;
ES0000012F43;MOT;27/08/2025;;LP;92,7;163000;92,7;92,91;
ES0000012F43;MOT;28/08/2025;;LP;92,84;47000;92,79;92,9;
ES0000012F43;MOT;29/08/2025;;LP;92,86;158000;92,81;92,87;
ES0000012F43;MOT;01/09/2025;;LP;92,64;19000;92,46;92,69;
ES0000012F43;MOT;02/09/2025;;LP;92,6;581000;92,41;92,72;
ES0000012F43;MOT;03/09/2025;;LP;92,48;14000;92,48;92,6;
ES0000012F43;MOT;04/09/2025;;LP;92,73;20000;92,73;92,86;
ES0000012F43;MOT;05/09/2025;;LP;93,06;19000;92,83;93,1;
ES0000012F43;MOT;08/09/2025;;LP;93,17;12000;93,08;93,17;
ES0000012F43;MOT;09/09/2025;;LP;93,06;82000;93,02;93,19;
ES0000012F43;MOT;10/09/2025;;LP;92,99;99000;92,96;93,07;
ES0000012F43;MOT;11/09/2025;;LP;92,95;70000;92,93;93,06;
ES0000012F43;MOT;12/09/2025;;LP;92,82;33000;92,75;92,82;
ES0000012F43;MOT;15/09/2025;;LP;92,8;289000;92,8;92,98;
ES0000012F43;MOT;16/09/2025;;LP;92,91;106000;92,83;93,08;
ES0000012F43;MOT;17/09/2025;;LP;92,97;54000;92,81;92,97;
ES0000012F43;MOT;18/09/2025;;LP;92,92;134000;92,82;92,99;
ES0000012F43;MOT;19/09/2025;;LP;92,87;192000;92,74;92,87;
ES0000012F43;MOT;22/09/2025;;LP;92,79;95000;92,68;92,89;
ES0000012F43;MOT;23/09/2025;;LP;92,91;71000;92,8;92,91;
ES0000012F43;MOT;24/09/2025;;LP;92,86;30000;92,52;92,95;
ES0000012F43;MOT;25/09/2025;;LP;92,8;156000;92,59;92,92;
ES0000012F43;MOT;26/09/2025;;LP;92,8;29000;92,67;92,8;
ES0000012F43;MOT;29/09/2025;;LP;92,79;31000;92,79;92,8;
ES0000012F43;MOT;30/09/2025;;LP;92,86;110000;92,83;93,05;
ES0000012F43;MOT;01/10/2025;;LP;92,71;31000;92,71;93,05;
ES0000012F43;MOT;02/10/2025;;LP;93,01;88000;92,78;93,01;
ES0000012F43;MOT;03/10/2025;;LP;93,11;83000;92,63;93,11;
ES0000012F43;MOT;06/10/2025;;LP;93,05;48000;92,93;93,05;
ES0000012F43;MOT;07/10/2025;;LP;93,01;167000;92,85;93,01;
ES0000012F43;MOT;08/10/2025;;LP;93,04;46000;92,94;93,26;
ES0000012F43;MOT;09/10/2025;;LP;92,9;7000;92,9;93,13;
ES0000012F43;MOT;10/10/2025;;RP;93,19;0;0;0;
ES0000012F43;MOT;13/10/2025;;LP;93,2;30000;93,15;93,26;
ES0000012F43;MOT;14/10/2025;;LP;93,3;13000;93,3;93,3;
ES0000012F43;MOT;15/10/2025;;LP;93,55;211000;93,14;93,56;
ES0000012F43;MOT;16/10/2025;;LP;93,46;66000;93,43;93,59;
ES0000012F43;MOT;17/10/2025;;LP;93,51;193000;93,51;93,84;
ES0000012F43;MOT;20/10/2025;;LP;93,39;153000;93,36;93,4;
ES0000012F43;MOT;21/10/2025;;LP;93,57;58000;93,47;93,57;
ES0000012F43;MOT;22/10/2025;;LP;93,63;147000;93,52;93,63;
ES0000012F43;MOT;23/10/2025;;LP;93,55;361000;93,4;93,58;
ES0000012F43;MOT;24/10/2025;;LP;93,37;406000;93,37;93,4;
ES0000012F43;MOT;27/10/2025;;LP;93,39;347000;93,24;93,39;
ES0000012F43;MOT;28/10/2025;;LP;93,38;274000;93,28;93,41;
ES0000012F43;MOT;29/10/2025;;LP;93,42;28000;93,24;93,42;
ES0000012F43;MOT;30/10/2025;;LP;93,32;76000;93,23;93,33;
ES0000012F43;MOT;31/10/2025;;LP;93,43;13000;93,22;93,43;
ES0000012F43;MOT;03/11/2025;;LP;93,35;50000;93,35;93,43;
ES0000012F43;MOT;04/11/2025;;LP;93,4;149000;93,21;93,45;
ES0000012F43;MOT;05/11/2025;;LP;93,13;87000;93,13;93,38;
ES0000012F43;MOT;06/11/2025;;LP;93,39;50000;93,3;93,39;
ES0000012F43;MOT;07/11/2025;;LP;93,37;97000;93,23;93,37;
ES0000012F43;MOT;10/11/2025;;LP;93,38;80000;93,19;93,43;
ES0000012F43;MOT;11/11/2025;;LP;93,52;81000;93,18;93,52;
ES0000012F43;MOT;12/11/2025;;LP;93,44;33000;93,25;93,44;
ES0000012F43;MOT;13/11/2025;;LP;93,36;254000;93,35;93,46;
ES0000012F43;MOT;14/11/2025;;LP;93,28;51000;93,18;93,32;
ES0000012F43;MOT;17/11/2025;;LP;93,28;74000;93,25;93,31;
ES0000012F43;MOT;18/11/2025;;LP;93,35;56000;93,25;93,36;
ES0000012F43;MOT;19/11/2025;;LP;93,39;72000;93,25;93,39;
ES0000012F43;MOT;20/11/2025;;LP;93,41;38000;93,21;93,41;
ES0000012F43;MOT;21/11/2025;;LP;93,3;46000;93,3;93,38;
ES0000012F43;MOT;24/11/2025;;LP;93,23;25000;93,23;93,28;
ES0000012F43;MOT;25/11/2025;;LP;93,6;140000;93,4;93,6;
ES0000012F43;MOT;26/11/2025;;LP;93,45;363000;93,34;93,53;
ES0000012F43;MOT;27/11/2025;;LP;93,48;14000;93,36;93,48;
ES0000012F43;MOT;28/11/2025;;LP;93,53;190000;93,19;93,53;
ES0000012F43;MOT;01/12/2025;;LP;93,34;88000;93,23;93,66;
ES0000012F43;MOT;02/12/2025;;LP;93,26;107000;93,21;93,32;
ES0000012F43;MOT;03/12/2025;;LP;93,43;89000;93,25;93,43;
ES0000012F43;MOT;04/12/2025;;LP;93,28;72000;93,24;93,33;
ES0000012F43;MOT;05/12/2025;;LP;93,21;135000;93,16;93,28;
ES0000012F43;MOT;08/12/2025;;LP;93;10000;93;93,15;
ES0000012F43;MOT;09/12/2025;;LP;93,08;104000;92,81;93,08;
ES0000012F43;MOT;10/12/2025;;LP;92,98;44000;92,83;92,98;
ES0000012F43;MOT;11/12/2025;;LP;93,02;96000;93,02;93,03;
ES0000012F43;MOT;12/12/2025;;LP;93,02;161000;92,92;93,06;
ES0000012F43;MOT;15/12/2025;;LP;93,09;37000;92,98;93,12;
ES0000012F43;MOT;16/12/2025;;LP;93,12;24000;93,1;93,17;
ES0000012F43;MOT;17/12/2025;;LP;93,14;29000;93,05;93,14;
ES0000012F43;MOT;18/12/2025;;LP;93,2;77000;93,1;93,21;
ES0000012F43;MOT;19/12/2025;;LP;93,05;64000;93,01;93,05;
ES0000012F43;MOT;22/12/2025;;LP;93,1;36000;93,1;93,18;
ES0000012F43;MOT;23/12/2025;;LP;93,17;28000;93,17;93,17;
ES0000012F43;MOT;29/12/2025;;LP;93,25;116000;93,24;93,27;
ES0000012F43;MOT;30/12/2025;;LP;93,3;147000;93,2;93,33;
ES0000012F43;MOT;02/01/2026;;LP;93,19;10000;93,19;93,26;
ES0000012F43;MOT;05/01/2026;;LP;93,25;74000;93,07;93,25;
ES0000012F43;MOT;06/01/2026;;LP;93,38;35000;93,26;93,4;
ES0000012F43;MOT;07/01/2026;;LP;93,32;185000;93,32;93,49;
ES0000012F43;MOT;08/01/2026;;LP;93,35;101000;93,03;93,39;
ES0000012F43;MOT;09/01/2026;;LP;93,47;59000;93,35;93,47;
ES0000012F43;MOT;12/01/2026;;LP;93,39;53000;93,39;93,4;
ES0000012F43;MOT;13/01/2026;;LP;93,35;100000;93,35;93,35;
ES0000012F43;MOT;14/01/2026;;LP;93,53;17000;93,39;93,53;
ES0000012F43;MOT;15/01/2026;;LP;93,5;107000;93,39;93,55;
ES0000012F43;MOT;16/01/2026;;LP;93,46;169000;93,46;93,5;
ES0000012F43;MOT;19/01/2026;;LP;93,43;150000;93,43;93,55;
ES0000012F43;MOT;20/01/2026;;LP;93,55;188000;93,38;93,55;
ES0000012F43;MOT;21/01/2026;;LP;93,5;128000;93,5;93,56;
ES0000012F43;MOT;22/01/2026;;LP;93,43;327000;93,36;93,5;
ES0000012F43;MOT;23/01/2026;;LP;93,29;39000;93,28;93,29;
ES0000012F43;MOT;26/01/2026;;LP;93,52;48000;93,48;93,52;
ES0000012F43;MOT;27/01/2026;;LP;93,5;9000;93,5;93,51;
ES0000012F43;MOT;28/01/2026;;LP;93,65;28000;93,62;93,65;
ES0000012F43;MOT;29/01/2026;;LP;93,63;121000;93,63;93,63;
ES0000012F43;MOT;30/01/2026;;LP;93,64;13000;93,64;93,69;
ES0000012F43;MOT;02/02/2026;;LP;93,63;143000;93,63;93,66;
ES0000012F43;MOT;03/02/2026;;LP;93,6;94000;93,5;93,6;
ES0000012F43;MOT;04/02/2026;;LP;93,57;184000;93,54;93,64;
ES0000012F43;MOT;05/02/2026;;LP;93,69;195000;93,55;93,69;
ES0000012F43;MOT;06/02/2026;;LP;93,7;325000;93,69;93,74;
ES0000012F43;MOT;09/02/2026;;LP;93,73;103000;93,7;93,73;
ES0000012F43;MOT;10/02/2026;;LP;93,74;136000;93,74;93,8;
ES0000012F43;MOT;11/02/2026;;LP;93,85;10000;93,85;93,85;
ES0000012F43;MOT;12/02/2026;;LP;93,93;169000;93,76;93,93;
ES0000012F43;MOT;13/02/2026;;LP;93,95;68000;93,9;93,95;
ES0000012F43;MOT;16/02/2026;;LP;93,9;160000;93,9;93,98;
ES0000012F43;MOT;17/02/2026;;LP;93,93;111000;93,9;93,98;
ES0000012F43;MOT;18/02/2026;;LP;94;36000;93,93;94;
ES0000012F43;MOT;19/02/2026;;LP;93,99;45000;93,85;93,99;
ES0000012F43;MOT;20/02/2026;;LP;94,02;208000;94;94,04;
ES0000012F43;MOT;23/02/2026;;LP;94,02;40000;94,02;94,02;
ES0000012F43;MOT;24/02/2026;;LP;93,98;81000;93,98;94,1;
ES0000012F43;MOT;25/02/2026;;LP;94,08;50000;94,07;94,08;
ES0000012F43;MOT;26/02/2026;;LP;94,15;91000;94,02;94,15;
ES0000012F43;MOT;27/02/2026;;RP;94,23;0;0;0;
ES0000012F43;MOT;02/03/2026;;LP;94;114000;93,96;94,19;
ES0000012F43;MOT;03/03/2026;;LP;93,6;117000;93,43;93,96;
ES0000012F43;MOT;04/03/2026;;LP;93,83;4000;93,83;93,84;
ES0000012F43;MOT;05/03/2026;;LP;93,4;95000;93,4;93,64;
ES0000012F43;MOT;06/03/2026;;LP;93,3;96000;93;93,45;
ES0000012F43;MOT;09/03/2026;;LP;92,96;102000;92,61;92,96;
ES0000012F43;MOT;10/03/2026;;LP;93,56;249000;93,29;93,76;
ES0000012F43;MOT;11/03/2026;;LP;93,03;228000;93,03;93,28;
ES0000012F43;MOT;12/03/2026;;LP;92,81;27000;92,81;93,1;
ES0000012F43;MOT;13/03/2026;;LP;92,75;57000;92,75;93,05;
ES0000012F43;MOT;16/03/2026;;LP;93,09;71000;92,83;93,09;
ES0000012F43;MOT;17/03/2026;;LP;93,07;127000;92,92;93,07;
ES0000012F43;MOT;18/03/2026;;LP;92,95;129000;92,89;93;
ES0000012F43;MOT;19/03/2026;;LP;92,7;43000;92,7;92,7;
ES0000012F43;MOT;20/03/2026;;LP;92,22;33000;92,22;92,6;
ES0000012F43;MOT;23/03/2026;;LP;91,82;52000;91,82;92;
ES0000012F43;MOT;24/03/2026;;LP;92,5;13000;92,41;92,5;
ES0000012F43;MOT;25/03/2026;;LP;92,54;20000;92,5;92,6;
ES0000012F43;MOT;26/03/2026;;LP;92,25;74000;92,25;92,41;
ES0000012F43;MOT;27/03/2026;;LP;92,22;52000;91,92;92,22;
ES0000012F43;MOT;30/03/2026;;LP;92,43;37000;92,43;92,43;
ES0000012F43;MOT;31/03/2026;;LP;92,52;562000;92,41;92,63;
ES0000012F43;MOT;01/04/2026;;LP;92,65;92000;92,65;92,95;
ES0000012F43;MOT;02/04/2026;;LP;92,37;49000;92,37;92,5;
ES0000012F43;MOT;07/04/2026;;LP;92,47;112000;92,47;92,6;
ES0000012F43;MOT;08/04/2026;;LP;93,26;5000;93,26;93,26;
ES0000012F43;MOT;09/04/2026;;LP;92,57;90000;92,57;93,17;
ES0000012F43;MOT;10/04/2026;;LP;92,74;99000;92,73;92,93;
