"Date","Price","Open","High","Low","Change %"
"07/17/2025","86.850","86.780","86.850","86.690","0.08%"
"07/16/2025","86.780","86.620","86.810","86.600","0.16%"
"07/15/2025","86.640","86.640","86.860","86.640","0.12%"
"07/14/2025","86.540","86.560","86.560","86.440","0.05%"
"07/11/2025","86.500","86.640","86.640","86.500","-0.12%"
"07/10/2025","86.600","86.840","87.050","86.600","-0.14%"
"07/09/2025","86.720","86.760","86.810","86.700","0.00%"
"07/08/2025","86.720","86.690","86.740","86.670","-0.15%"
"07/07/2025","86.850","87.200","88.000","86.850","-0.25%"
"07/04/2025","87.070","87.130","87.130","87.070","0.09%"
"07/03/2025","86.990","86.900","87.010","86.880","0.28%"
"07/02/2025","86.750","86.950","87.030","86.740","-0.36%"
"07/01/2025","87.060","87.190","87.220","87.000","0.07%"
"06/30/2025","87.000","87.020","87.090","87.000","0.06%"
"06/27/2025","86.950","87.100","87.100","86.950","-0.14%"
"06/26/2025","87.070","87.060","87.140","87.060","0.20%"
"06/25/2025","86.900","87.140","87.140","86.900","-0.10%"
"06/24/2025","86.990","87.000","87.010","86.860","0.02%"
"06/23/2025","86.970","86.740","86.970","86.670","0.10%"
"06/20/2025","86.880","86.910","86.910","86.800","0.10%"
"06/19/2025","86.790","86.830","86.900","86.790","-0.17%"
"06/18/2025","86.940","86.800","86.940","86.800","0.14%"
"06/17/2025","86.820","86.860","86.960","86.810","-0.07%"
"06/16/2025","86.880","86.670","86.960","86.670","0.10%"
"06/13/2025","86.790","87.000","87.000","86.790","-0.31%"
"06/12/2025","87.060","87.040","87.120","87.020","0.16%"
"06/11/2025","86.920","86.910","87.020","86.860","0.00%"
"06/10/2025","86.920","86.840","86.990","86.840","0.14%"
"06/09/2025","86.800","86.910","87.050","86.720","-0.03%"
"06/06/2025","86.830","86.760","86.850","86.760","0.05%"
"06/05/2025","86.790","87.060","87.180","86.790","-0.34%"
"06/04/2025","87.090","87.200","87.200","87.010","-0.10%"
"06/03/2025","87.180","87.270","87.270","87.130","0.02%"
"06/02/2025","87.160","87.000","87.160","87.000","0.09%"
"05/30/2025","87.080","87.210","87.210","87.080","0.24%"
"05/29/2025","86.870","86.870","86.900","86.860","-0.03%"
"05/28/2025","86.900","86.960","86.980","86.800","-0.06%"
"05/27/2025","86.950","87.050","87.050","86.950","0.06%"
"05/26/2025","86.900","86.900","86.900","86.900","0.10%"
"05/23/2025","86.810","86.600","86.910","86.600","0.27%"
"05/22/2025","86.580","86.620","86.620","86.440","0.01%"
"05/21/2025","86.570","86.650","86.650","86.450","-0.13%"
"05/20/2025","86.680","86.730","86.730","86.680","0.18%"
"05/19/2025","86.520","86.520","86.520","86.520","-0.22%"
"05/16/2025","86.710","86.610","86.740","86.610","0.42%"
"05/15/2025","86.350","86.350","86.350","86.350","0.15%"
"05/14/2025","86.220","86.220","86.220","86.220","-0.12%"
"05/13/2025","86.320","86.280","86.340","86.250","-0.02%"
"05/12/2025","86.340","86.620","86.620","86.340","-0.55%"
"05/09/2025","86.820","86.650","86.820","86.580","-0.13%"
"05/08/2025","86.930","87.000","87.030","86.930","-0.20%"
"05/07/2025","87.100","86.840","87.100","86.840","0.26%"
"05/06/2025","86.870","86.800","86.870","86.720","0.01%"
"05/05/2025","86.860","86.820","86.890","86.820","0.06%"
"05/02/2025","86.810","86.880","86.880","86.810","-0.33%"
"04/30/2025","87.100","86.930","87.100","86.930","0.29%"
"04/29/2025","86.850","86.850","86.850","86.850","0.02%"
"04/28/2025","86.830","86.880","86.880","86.750","-0.17%"
"04/25/2025","86.980","87.010","87.010","86.980","-0.01%"
"04/24/2025","86.990","86.910","86.990","86.830","0.43%"
"04/23/2025","86.620","86.700","86.730","86.590","-0.20%"
"04/22/2025","86.790","86.840","86.860","86.790","0.03%"
"04/17/2025","86.760","86.310","86.760","86.180","0.27%"
"04/16/2025","86.530","86.450","86.530","86.430","0.22%"
"04/15/2025","86.340","86.440","86.440","86.260","-0.03%"
"04/14/2025","86.370","86.230","86.400","86.210","0.22%"
"04/11/2025","86.180","86.140","86.340","86.050","0.12%"
"04/10/2025","86.080","85.880","86.080","85.840","-0.09%"
"04/09/2025","86.160","86.000","86.180","86.000","0.15%"
"04/08/2025","86.030","86.040","86.040","86.030","-0.22%"
"04/07/2025","86.220","86.270","86.270","86.000","0.01%"
"04/04/2025","86.210","86.140","86.390","86.070","0.37%"
"04/03/2025","85.890","85.790","85.890","85.790","0.37%"
"04/02/2025","85.570","85.640","85.710","85.570","-0.12%"
"04/01/2025","85.670","85.630","85.700","85.630","0.29%"
"03/31/2025","85.420","85.670","85.730","85.310","0.08%"
"03/28/2025","85.350","85.510","85.540","85.350","0.09%"
"03/27/2025","85.270","85.200","85.270","85.200","0.26%"
"03/26/2025","85.050","85.090","85.100","85.050","0.00%"
"03/25/2025","85.050","84.970","85.050","84.900","-0.05%"
"03/24/2025","85.090","85.030","85.120","85.000","0.04%"
"03/21/2025","85.060","84.930","85.060","84.930","0.16%"
"03/20/2025","84.920","84.970","85.070","84.920","0.11%"
"03/19/2025","84.830","84.990","84.990","84.830","0.09%"
"03/18/2025","84.750","84.760","84.760","84.730","-0.15%"
"03/17/2025","84.880","84.620","84.880","84.620","0.35%"
"03/14/2025","84.580","84.560","84.580","84.380","-0.02%"
"03/13/2025","84.600","84.620","84.620","84.430","0.09%"
"03/12/2025","84.520","84.480","84.610","84.400","0.01%"
"03/11/2025","84.510","84.560","84.560","84.500","-0.27%"
"03/10/2025","84.740","84.570","84.750","84.460","0.18%"
"03/07/2025","84.590","84.610","84.750","84.520","0.30%"
"03/06/2025","84.340","84.430","84.560","84.310","-0.45%"
"03/05/2025","84.720","85.470","85.500","84.720","-1.49%"
"03/04/2025","86.000","86.000","86.000","86.000","0.16%"
"03/03/2025","85.860","86.150","86.150","85.780","-0.34%"
"02/28/2025","86.150","86.240","86.240","86.140","0.08%"
"02/27/2025","86.080","85.960","86.080","85.930","0.16%"
"02/26/2025","85.940","85.800","85.980","85.800","0.22%"
"02/25/2025","85.750","85.700","85.820","85.690","0.11%"
"02/24/2025","85.660","85.560","85.660","85.560","0.13%"
"02/21/2025","85.550","85.420","85.550","85.420","0.23%"
"02/20/2025","85.350","85.220","85.350","85.220","0.12%"
"02/19/2025","85.250","85.390","85.390","85.250","-0.41%"
"02/18/2025","85.600","85.440","85.600","85.430","0.18%"
"02/17/2025","85.450","85.410","85.470","85.410","-0.40%"
"02/14/2025","85.790","85.790","85.790","85.790","0.42%"
"02/13/2025","85.430","85.430","85.430","85.430","0.13%"
"02/12/2025","85.320","85.520","85.520","85.320","-0.32%"
"02/11/2025","85.590","85.730","85.750","85.590","-0.30%"
"02/10/2025","85.850","85.910","85.920","85.790","0.03%"
"02/07/2025","85.820","85.910","85.920","85.820","0.02%"
"02/06/2025","85.800","85.810","85.830","85.800","-0.13%"
"02/05/2025","85.910","85.960","86.000","85.910","0.19%"
"02/04/2025","85.750","85.760","85.800","85.630","-0.07%"
"02/03/2025","85.810","85.720","85.810","85.640","0.65%"
"01/31/2025","85.260","85.010","85.260","85.010","0.24%"
"01/30/2025","85.060","84.840","85.060","84.840","0.31%"
"01/29/2025","84.800","84.860","84.860","84.780","-0.02%"
"01/28/2025","84.820","84.800","84.840","84.800","-0.01%"
"01/27/2025","84.830","84.950","84.950","84.830","0.13%"
"01/24/2025","84.720","85.620","85.620","84.720","0.14%"
"01/23/2025","84.600","85.680","85.680","84.600","-0.24%"
"01/22/2025","84.800","84.930","84.960","84.800","-0.06%"
"01/21/2025","84.850","84.630","84.850","84.630","0.32%"
"01/20/2025","84.580","84.600","84.600","84.580","-0.02%"
"01/17/2025","84.600","85.640","85.640","84.600","0.24%"
"01/16/2025","84.400","84.380","84.400","84.330","-0.04%"
"01/15/2025","84.430","84.000","84.540","84.000","0.69%"
"01/14/2025","83.850","83.970","83.970","83.850","-0.07%"
"01/13/2025","83.910","83.840","83.980","83.800","-0.29%"
"01/10/2025","84.150","84.250","84.300","84.080","-0.14%"
"01/09/2025","84.270","84.280","84.300","84.190","-0.27%"
"01/08/2025","84.500","84.590","84.590","84.420","-0.29%"
"01/07/2025","84.750","84.650","84.750","84.650","0.08%"
"01/06/2025","84.680","84.530","84.790","84.520","0.05%"
"01/03/2025","84.640","85.360","85.360","84.620","-0.62%"
"01/02/2025","85.170","86.110","86.110","85.170","-0.06%"
"12/30/2024","85.220","85.120","85.290","85.010","0.13%"
"12/27/2024","85.110","85.260","85.260","85.050","-0.16%"
"12/23/2024","85.250","85.470","85.540","85.250","-0.47%"
"12/20/2024","85.650","85.650","85.650","85.650","0.38%"
"12/19/2024","85.330","85.290","85.460","85.290","-0.32%"
"12/18/2024","85.600","85.500","85.600","85.500","-0.06%"
"12/17/2024","85.650","85.650","85.690","85.570","0.08%"
"12/16/2024","85.580","86.500","86.500","85.540","-0.04%"
"12/13/2024","85.610","85.820","85.920","85.610","-0.64%"
"12/12/2024","86.160","87.160","87.160","86.150","-0.06%"
"12/11/2024","86.210","86.350","86.350","86.210","-0.21%"
"12/10/2024","86.390","86.380","86.390","86.380","0.22%"
"12/09/2024","86.200","86.230","86.350","86.080","0.14%"
"12/06/2024","86.080","86.080","86.320","86.080","-0.14%"
"12/05/2024","86.200","86.170","86.200","86.170","0.20%"
"12/04/2024","86.030","86.930","86.930","85.880","-0.02%"
"12/03/2024","86.050","86.030","86.280","85.980","-0.02%"
"12/02/2024","86.070","86.020","86.200","86.020","0.01%"
"11/29/2024","86.060","85.400","86.060","85.400","0.77%"
"11/28/2024","85.400","85.360","85.420","85.360","0.05%"
"11/27/2024","85.360","85.340","85.360","85.280","-0.05%"
"11/26/2024","85.400","85.420","85.520","85.360","0.01%"
"11/25/2024","85.390","85.410","85.420","85.150","0.11%"
"11/22/2024","85.300","85.480","85.680","85.300","0.34%"
"11/21/2024","85.010","85.070","85.150","85.010","0.07%"
"11/20/2024","84.950","85.030","85.030","84.860","-0.18%"
"11/19/2024","85.100","85.430","85.430","85.100","0.40%"
"11/18/2024","84.760","84.880","84.900","84.760","-0.27%"
"11/15/2024","84.990","85.350","85.350","84.990","-0.20%"
"11/14/2024","85.160","85.160","85.160","85.160","0.48%"
"11/13/2024","84.750","84.730","84.750","84.700","-0.29%"
"11/12/2024","85.000","85.010","85.010","85.000","0.00%"
"11/11/2024","85.000","85.020","85.020","85.000","0.38%"
"11/08/2024","84.680","84.810","84.810","84.680","0.24%"
"11/07/2024","84.480","84.480","84.480","84.480","-0.27%"
"11/06/2024","84.710","84.710","84.710","84.710","0.25%"
"11/05/2024","84.500","84.530","84.530","84.460","-0.11%"
"11/04/2024","84.590","84.570","84.590","84.570","0.06%"
"11/01/2024","84.540","84.500","84.640","84.500","-0.13%"
"10/31/2024","84.650","84.490","84.650","84.260","-0.51%"
"10/30/2024","85.080","85.170","85.170","85.080","0.04%"
"10/29/2024","85.050","85.300","85.300","85.050","-0.35%"
"10/28/2024","85.350","85.350","85.410","85.100","0.13%"
"10/25/2024","85.240","85.510","85.520","85.240","-0.19%"
"10/24/2024","85.400","85.480","85.490","85.400","0.29%"
"10/23/2024","85.150","85.240","85.250","85.150","0.11%"
"10/22/2024","85.060","85.070","85.070","84.990","-0.37%"
"10/21/2024","85.380","85.540","85.540","85.380","-0.49%"
"10/18/2024","85.800","85.630","85.800","85.630","0.40%"
"10/17/2024","85.460","85.430","85.460","85.430","-0.18%"
"10/16/2024","85.610","85.520","85.610","85.520","0.22%"
"10/15/2024","85.420","85.280","85.420","85.220","0.55%"
"10/14/2024","84.950","84.810","85.020","84.810","0.04%"
"10/11/2024","84.920","85.020","85.020","84.920","-0.12%"
"10/10/2024","85.020","84.970","85.080","84.900","-0.01%"
"10/09/2024","85.030","85.030","85.090","85.030","-0.01%"
"10/08/2024","85.040","85.040","85.040","85.040","-0.02%"
"10/07/2024","85.060","85.260","85.270","85.060","-0.34%"
"10/04/2024","85.350","85.350","85.350","85.350","-0.43%"
"10/03/2024","85.720","85.770","85.770","85.510","-0.13%"
"10/02/2024","85.830","86.020","86.020","85.770","-0.57%"
"10/01/2024","86.320","85.880","86.320","85.880","0.85%"
"09/30/2024","85.590","85.700","85.700","85.410","-0.01%"
"09/27/2024","85.600","85.600","85.600","85.600","0.07%"
"09/26/2024","85.540","85.430","85.610","85.430","0.28%"
"09/24/2024","85.300","85.380","85.450","85.300","-1.03%"
"09/23/2024","86.190","86.280","86.280","86.180","0.88%"
"09/19/2024","85.440","85.380","85.500","85.380","0.14%"
"09/18/2024","85.320","85.420","85.540","85.320","-0.62%"
"09/17/2024","85.850","85.870","85.870","85.840","0.06%"
"09/16/2024","85.800","85.880","85.900","85.800","0.05%"
"09/13/2024","85.760","86.140","86.140","85.760","-0.05%"
"09/12/2024","85.800","85.830","85.830","85.800","0.09%"
"09/10/2024","85.720","85.400","85.740","85.400","0.42%"
"09/09/2024","85.360","85.320","85.360","85.320","-0.22%"
"09/06/2024","85.550","85.500","85.550","85.400","0.25%"
"09/05/2024","85.340","85.340","85.340","85.340","0.34%"
"09/04/2024","85.050","85.040","85.050","85.040","0.65%"
"09/03/2024","84.500","84.590","84.590","84.500","-0.26%"
"09/02/2024","84.720","84.780","84.780","84.600","-0.11%"
"08/30/2024","84.810","84.980","84.980","84.810","-0.04%"
"08/28/2024","84.840","84.840","84.840","84.840","0.17%"
"08/27/2024","84.700","84.800","84.800","84.690","-0.35%"
"08/26/2024","85.000","84.970","85.210","84.970","-0.08%"
"08/23/2024","85.070","85.070","85.070","85.070","0.00%"
"08/22/2024","85.070","84.950","85.070","84.950","0.05%"
"08/21/2024","85.030","84.980","85.030","84.980","0.24%"
"08/20/2024","84.830","84.810","84.830","84.780","0.14%"
"08/19/2024","84.710","85.000","85.000","84.710","-0.19%"
"08/16/2024","84.870","84.870","84.870","84.870","-0.01%"
"08/14/2024","84.880","84.920","84.920","84.880","-0.12%"
"08/13/2024","84.980","84.990","84.990","84.980","0.22%"
"08/12/2024","84.790","84.700","84.890","84.700","-0.09%"
"08/09/2024","84.870","84.650","84.870","84.650","0.32%"
"08/07/2024","84.600","84.600","84.600","84.460","-0.55%"
"08/05/2024","85.070","85.050","85.070","85.050","-0.01%"
"08/02/2024","85.080","84.610","85.080","84.610","0.77%"
"07/31/2024","84.430","84.370","84.430","84.330","0.54%"
"07/30/2024","83.980","83.980","83.980","83.980","0.33%"
"07/24/2024","83.700","83.700","83.700","83.700","0.11%"
"07/23/2024","83.610","83.610","83.610","83.610","0.00%"
"07/19/2024","83.610","83.590","83.610","83.590","-0.23%"
"07/18/2024","83.800","83.770","83.800","83.770","0.11%"
"07/17/2024","83.710","83.890","83.890","83.710","0.29%"
"07/15/2024","83.470","83.470","83.470","83.470","0.25%"
"07/12/2024","83.260","83.270","83.340","83.260","0.19%"
"07/11/2024","83.100","83.100","83.100","83.100","-0.05%"
"07/10/2024","83.140","83.140","83.140","83.140","0.20%"
"07/09/2024","82.970","82.970","82.970","82.970","0.10%"
"07/05/2024","82.890","83.280","83.280","82.750","0.24%"
"07/04/2024","82.690","82.690","82.690","82.680","0.51%"
"07/01/2024","82.270","82.270","82.270","82.270","-0.57%"
"06/27/2024","82.740","82.740","82.740","82.620","-0.14%"
"06/26/2024","82.860","82.900","82.900","82.860","-0.17%"
"06/25/2024","83.000","83.020","83.020","83.000","0.24%"
"06/24/2024","82.800","82.810","82.810","82.800","0.07%"
"06/19/2024","82.740","82.750","82.750","82.740","-0.39%"
"06/18/2024","83.060","83.060","83.060","83.060","0.04%"
"06/17/2024","83.030","83.030","83.030","83.030","1.38%"
"06/11/2024","81.900","82.180","82.180","81.900","-1.03%"
"06/07/2024","82.750","82.840","82.840","82.750","-0.43%"
"06/06/2024","83.110","83.430","83.430","83.110","0.37%"
"06/03/2024","82.800","82.810","82.810","82.800","-0.72%"
"05/30/2024","83.400","83.400","83.400","83.400","0.90%"
"05/29/2024","82.660","82.660","82.660","82.660","-0.47%"
"05/28/2024","83.050","83.050","83.050","83.050","-0.12%"
"05/27/2024","83.150","83.000","83.160","83.000","-0.32%"
"05/20/2024","83.420","83.420","83.420","83.420","0.07%"
"05/17/2024","83.360","83.360","83.360","83.360","-0.57%"
"05/16/2024","83.840","83.900","83.900","83.840","0.16%"
"05/15/2024","83.710","83.740","83.740","83.710","0.31%"
"05/14/2024","83.450","83.480","83.480","83.450","0.16%"
"05/13/2024","83.320","83.990","83.990","83.320","0.02%"
"05/10/2024","83.300","83.600","83.670","83.300","-0.11%"
"05/09/2024","83.390","83.390","83.390","83.390","-0.39%"
"05/08/2024","83.720","83.720","83.720","83.720","0.02%"
"05/07/2024","83.700","83.680","83.700","83.680","0.14%"
"05/06/2024","83.580","83.720","83.720","83.580","0.51%"
"05/02/2024","83.160","83.160","83.160","83.160","-0.05%"
"04/30/2024","83.200","83.200","83.200","83.200","-0.12%"
"04/29/2024","83.300","83.300","83.300","83.290","0.31%"
"04/26/2024","83.040","83.040","83.040","83.040","0.48%"
"04/25/2024","82.640","82.680","82.680","82.640","-0.45%"
"04/24/2024","83.010","83.010","83.010","83.010","-0.25%"
"04/23/2024","83.220","83.360","83.360","83.220","0.25%"
