"Date","Price","Open","High","Low","Change %"
"10/01/2024","88.51","88.15","88.76","88.14","0.49%"
"09/30/2024","88.08","88.13","88.20","87.91","0.03%"
"09/27/2024","88.05","87.97","88.14","87.75","0.24%"
"09/26/2024","87.84","87.84","88.06","87.78","-0.02%"
"09/25/2024","87.86","87.91","88.09","87.81","-0.28%"
"09/24/2024","88.11","87.74","88.10","87.74","0.33%"
"09/23/2024","87.82","87.65","87.92","87.65","0.26%"
"09/20/2024","87.59","87.79","87.93","87.48","-0.25%"
"09/19/2024","87.81","87.82","87.83","87.63","0.06%"
"09/18/2024","87.76","87.99","87.99","87.72","-0.23%"
"09/17/2024","87.96","88.04","88.27","87.91","-0.19%"
"09/16/2024","88.13","88.07","88.16","88.00","0.10%"
"09/13/2024","88.04","88.17","88.25","87.99","-0.06%"
"09/12/2024","88.09","88.24","88.25","87.93","-0.22%"
"09/11/2024","88.28","87.88","88.32","87.88","0.34%"
"09/10/2024","87.98","87.83","88.08","87.83","0.08%"
"09/09/2024","87.91","87.72","87.93","87.61","0.01%"
"09/06/2024","87.90","87.71","87.98","87.68","0.26%"
"09/05/2024","87.67","87.53","87.72","87.46","0.09%"
"09/04/2024","87.59","87.28","87.59","87.26","0.39%"
"09/03/2024","87.25","87.05","87.34","86.97","0.18%"
"09/02/2024","87.09","87.24","87.24","87.02","-0.19%"
"08/30/2024","87.26","87.33","87.40","87.12","-0.03%"
"08/29/2024","87.29","87.26","87.51","87.20","0.03%"
"08/28/2024","87.26","87.08","87.36","87.08","0.13%"
"08/27/2024","87.15","87.27","87.35","87.08","-0.23%"
"08/26/2024","87.35","87.24","87.50","87.24","-0.10%"
"08/23/2024","87.44","87.38","87.46","87.22","0.19%"
"08/22/2024","87.27","87.41","87.56","87.24","-0.18%"
"08/21/2024","87.43","87.24","87.52","87.21","0.17%"
"08/20/2024","87.28","87.13","87.29","87.12","0.21%"
"08/19/2024","87.10","87.10","87.27","87.03","0.08%"
"08/16/2024","87.03","87.12","87.30","87.05","-0.05%"
"08/15/2024","87.07","87.42","87.48","87.01","-0.42%"
"08/14/2024","87.44","87.36","87.47","87.25","0.03%"
"08/13/2024","87.41","87.17","87.43","87.13","0.36%"
"08/12/2024","87.10","87.22","87.22","87.03","-0.10%"
"08/09/2024","87.19","87.03","87.26","87.03","0.20%"
"08/08/2024","87.02","87.00","87.30","86.91","0.05%"
"08/07/2024","86.98","87.39","87.39","86.82","-0.29%"
"08/06/2024","87.23","87.48","87.48","86.93","0.14%"
"08/05/2024","87.11","87.19","87.80","86.96","-0.13%"
"08/02/2024","87.22","87.01","87.35","87.01","0.24%"
"08/01/2024","87.01","86.86","87.08","86.79","0.21%"
"07/31/2024","86.83","86.64","86.87","86.59","0.27%"
"07/30/2024","86.60","86.46","86.66","86.40","0.15%"
"07/29/2024","86.47","86.39","86.58","86.36","0.12%"
"07/26/2024","86.37","86.34","86.43","86.09","0.03%"
"07/25/2024","86.34","86.10","86.41","86.09","0.24%"
"07/24/2024","86.13","86.03","86.27","86.02","0.06%"
"07/23/2024","86.08","86.02","86.20","85.95","0.09%"
"07/22/2024","86.00","86.04","86.22","85.88","-0.12%"
"07/19/2024","86.10","86.30","86.30","86.03","-0.24%"
"07/18/2024","86.31","86.17","86.33","86.10","0.16%"
"07/17/2024","86.17","86.13","86.27","86.09","0.02%"
"07/16/2024","86.15","86.00","86.28","86.00","0.14%"
"07/15/2024","86.03","85.86","86.04","85.76","0.19%"
"07/12/2024","85.87","85.94","86.00","85.75","-0.20%"
"07/11/2024","86.04","85.66","86.06","85.55","0.51%"
"07/10/2024","85.60","85.47","85.69","85.35","0.26%"
"07/09/2024","85.38","85.68","85.68","85.35","-0.34%"
"07/08/2024","85.67","85.40","85.70","85.35","0.16%"
"07/05/2024","85.53","85.25","85.54","85.13","0.40%"
"07/04/2024","85.19","85.21","85.32","85.16","-0.08%"
"07/03/2024","85.26","85.21","85.34","85.01","0.19%"
"07/02/2024","85.10","85.04","85.18","84.89","0.19%"
"07/01/2024","84.94","85.41","85.41","84.91","-0.19%"
"06/28/2024","85.10","85.29","85.34","85.02","-0.20%"
"06/27/2024","85.27","85.47","85.47","85.26","-0.12%"
"06/26/2024","85.37","85.70","85.70","85.35","-0.28%"
"06/25/2024","85.61","85.61","85.79","85.55","0.02%"
"06/24/2024","85.59","85.58","85.65","85.50","0.06%"
"06/21/2024","85.54","85.39","85.77","85.39","0.11%"
"06/20/2024","85.45","85.41","85.49","85.26","0.01%"
"06/19/2024","85.44","85.49","85.64","85.37","-0.15%"
"06/18/2024","85.57","85.39","85.62","85.29","0.21%"
"06/17/2024","85.39","85.56","85.56","85.27","-0.20%"
"06/14/2024","85.56","85.05","85.76","85.05","0.43%"
"06/13/2024","85.19","85.33","85.46","85.15","-0.11%"
"06/12/2024","85.28","84.91","85.33","84.91","0.42%"
"06/11/2024","84.92","84.89","84.95","84.58","0.07%"
"06/10/2024","84.86","85.27","85.35","84.80","-0.49%"
"06/07/2024","85.28","85.61","85.65","85.20","-0.44%"
"06/06/2024","85.66","85.87","85.87","85.55","-0.17%"
"06/05/2024","85.81","85.77","85.84","85.64","0.10%"
"06/04/2024","85.72","85.45","85.84","85.45","0.23%"
"06/03/2024","85.52","85.24","85.58","85.14","0.35%"
"05/31/2024","85.22","85.14","85.25","84.94","0.05%"
"05/30/2024","85.18","85.19","85.23","85.05","0.09%"
"05/29/2024","85.10","85.52","85.52","85.01","-0.42%"
"05/28/2024","85.46","85.60","85.64","85.33","-0.13%"
"05/27/2024","85.57","85.29","85.62","85.29","0.19%"
"05/24/2024","85.41","85.35","85.47","85.24","0.15%"
"05/23/2024","85.28","85.70","85.72","85.27","-0.43%"
"05/22/2024","85.65","85.86","85.86","85.55","-0.16%"
"05/21/2024","85.79","85.71","85.84","85.68","0.19%"
"05/20/2024","85.63","85.75","85.78","85.61","-0.12%"
"05/17/2024","85.73","86.01","86.01","85.67","-0.38%"
"05/16/2024","86.06","86.05","86.26","85.96","-0.08%"
"05/15/2024","86.13","85.65","86.21","85.53","0.65%"
"05/14/2024","85.57","85.76","85.87","85.54","-0.20%"
"05/13/2024","85.74","85.72","85.82","85.67","0.12%"
"05/10/2024","85.64","85.78","85.94","85.63","-0.19%"
"05/09/2024","85.80","85.92","85.95","85.75","-0.14%"
"05/08/2024","85.92","86.06","86.10","85.88","-0.20%"
"05/07/2024","86.09","85.90","86.10","85.89","0.24%"
"05/06/2024","85.88","85.83","86.03","85.78","0.16%"
"05/03/2024","85.74","85.44","85.98","85.44","0.30%"
"05/02/2024","85.48","85.32","85.61","85.32","0.21%"
"05/01/2024","85.30","85.30","85.30","85.29","0.01%"
"04/30/2024","85.29","85.62","85.73","85.18","-0.47%"
"04/29/2024","85.69","85.42","85.72","85.33","0.39%"
"04/26/2024","85.36","85.07","85.44","85.07","0.26%"
"04/25/2024","85.14","85.33","85.42","85.02","-0.22%"
"04/24/2024","85.33","85.74","85.74","85.22","-0.39%"
"04/23/2024","85.66","85.63","85.80","85.51","-0.01%"
"04/22/2024","85.67","85.43","85.71","85.35","0.20%"
"04/19/2024","85.50","85.65","85.83","85.41","-0.14%"
"04/18/2024","85.62","85.71","85.90","85.54","-0.14%"
"04/17/2024","85.74","85.65","85.77","85.53","0.09%"
"04/16/2024","85.66","85.91","86.01","85.56","-0.30%"
"04/15/2024","85.92","86.37","86.37","85.83","-0.43%"
"04/12/2024","86.29","85.80","86.47","85.78","0.72%"
"04/11/2024","85.67","85.98","85.99","85.67","-0.29%"
"04/10/2024","85.92","86.15","86.35","85.76","-0.38%"
"04/09/2024","86.25","85.99","86.26","85.94","0.38%"
"04/08/2024","85.92","86.18","86.18","85.87","-0.20%"
"04/05/2024","86.09","86.25","86.28","86.08","-0.20%"
"04/04/2024","86.26","85.97","86.30","85.97","0.24%"
"04/03/2024","86.05","85.95","86.18","85.87","0.01%"
"04/02/2024","86.04","86.43","86.43","85.95","-0.47%"
"04/01/2024","86.45","86.42","86.42","86.42","0.00%"
"03/29/2024","86.45","86.45","86.47","86.42","-0.05%"
"03/28/2024","86.49","86.45","86.49","86.28","0.00%"
"03/27/2024","86.49","86.23","86.52","86.23","0.31%"
"03/26/2024","86.22","86.17","86.35","86.12","0.10%"
"03/25/2024","86.13","86.43","86.48","86.10","-0.37%"
"03/22/2024","86.45","86.16","86.48","86.16","0.26%"
"03/21/2024","86.23","86.04","86.35","86.00","0.23%"
"03/20/2024","86.03","86.08","86.20","85.99","-0.01%"
"03/19/2024","86.04","85.90","86.07","85.90","0.16%"
"03/18/2024","85.90","85.88","85.97","85.82","-0.01%"
"03/15/2024","85.91","85.99","85.99","85.85","-0.10%"
"03/14/2024","86.00","86.32","86.33","85.94","-0.31%"
"03/13/2024","86.27","86.37","86.49","86.22","-0.12%"
"03/12/2024","86.37","86.48","86.61","86.30","-0.16%"
"03/11/2024","86.51","86.77","86.80","86.46","-0.22%"
"03/08/2024","86.70","86.40","86.85","86.40","0.30%"
"03/07/2024","86.44","86.38","86.63","86.20","0.26%"
"03/06/2024","86.22","86.26","86.29","86.06","-0.06%"
"03/05/2024","86.27","85.96","86.36","85.90","0.44%"
"03/04/2024","85.89","85.58","85.93","85.58","0.08%"
"03/01/2024","85.82","85.75","86.04","85.49","0.01%"
"02/29/2024","85.81","85.63","85.85","85.33","0.22%"
"02/28/2024","85.62","85.67","85.70","85.57","0.00%"
"02/27/2024","85.62","85.74","85.79","85.52","-0.09%"
"02/26/2024","85.70","85.97","86.09","85.60","-0.35%"
"02/23/2024","86.00","85.79","86.07","85.46","0.35%"
"02/22/2024","85.70","85.90","85.90","85.44","0.00%"
"02/21/2024","85.70","86.05","86.10","85.56","-0.43%"
"02/20/2024","86.07","85.87","86.12","85.86","0.23%"
"02/19/2024","85.87","85.86","85.99","85.82","0.02%"
"02/16/2024","85.85","86.22","86.22","85.75","-0.30%"
"02/15/2024","86.11","85.97","86.33","85.97","0.06%"
"02/14/2024","86.06","85.87","86.20","85.84","0.30%"
"02/13/2024","85.80","86.04","86.21","85.76","-0.26%"
"02/12/2024","86.02","85.95","86.18","85.90","0.14%"
"02/09/2024","85.90","86.16","86.16","85.88","-0.22%"
"02/08/2024","86.09","86.46","86.46","86.03","-0.34%"
"02/07/2024","86.38","86.34","86.51","86.23","0.01%"
"02/06/2024","86.37","86.46","86.52","86.25","0.12%"
"02/05/2024","86.27","86.83","86.83","86.27","-0.53%"
"02/02/2024","86.73","87.12","87.15","86.65","-0.77%"
"02/01/2024","87.40","87.18","87.37","86.88","0.17%"
"01/31/2024","87.25","86.81","87.30","86.66","0.70%"
"01/30/2024","86.64","86.88","87.06","86.59","-0.28%"
"01/29/2024","86.88","86.51","86.97","86.50","0.43%"
"01/26/2024","86.51","86.51","86.83","86.45","-0.07%"
"01/25/2024","86.57","86.27","86.61","86.04","0.43%"
"01/24/2024","86.20","86.20","86.43","86.10","0.06%"
"01/23/2024","86.15","86.43","86.43","86.06","-0.27%"
"01/22/2024","86.38","86.19","86.46","86.13","0.26%"
"01/19/2024","86.16","86.19","86.34","86.06","-0.02%"
"01/18/2024","86.18","86.34","86.38","86.07","-0.03%"
"01/17/2024","86.21","86.88","86.88","86.16","-0.54%"
"01/16/2024","86.68","86.75","86.89","86.51","-0.07%"
"01/15/2024","86.74","87.00","87.00","86.62","-0.30%"
"01/12/2024","87.00","86.84","87.15","86.79","0.37%"
"01/11/2024","86.68","86.72","86.84","86.55","0.09%"
"01/10/2024","86.60","86.76","86.83","86.53","-0.12%"
"01/09/2024","86.70","86.82","86.88","86.64","-0.32%"
"01/08/2024","86.98","86.61","87.04","86.55","0.05%"
"01/05/2024","86.94","87.06","87.06","86.48","-0.21%"
"01/04/2024","87.12","87.49","87.88","86.94","-0.55%"
"01/03/2024","87.60","87.55","87.69","87.24","0.10%"
"01/02/2024","87.51","87.65","87.65","87.23","-0.16%"
"01/01/2024","87.65","87.65","87.65","87.63","-0.03%"
"12/29/2023","87.68","88.06","88.20","87.63","-0.48%"
"12/28/2023","88.10","88.19","88.27","87.99","-0.17%"
"12/27/2023","88.25","87.93","88.29","87.91","0.38%"
"12/26/2023","87.92","87.92","87.92","87.92","0.00%"
"12/25/2023","87.92","88.00","88.00","87.91","-0.05%"
"12/22/2023","87.96","87.94","88.05","87.79","0.06%"
"12/21/2023","87.91","87.71","88.02","87.70","0.24%"
"12/20/2023","87.70","87.47","87.81","87.47","0.29%"
"12/19/2023","87.45","87.19","87.48","87.17","0.39%"
"12/18/2023","87.11","87.13","87.42","86.99","-0.23%"
"12/15/2023","87.31","86.82","87.38","86.68","0.55%"
"12/14/2023","86.83","86.36","87.33","86.36","0.51%"
"12/13/2023","86.39","86.11","86.39","86.09","0.34%"
"12/12/2023","86.10","86.00","86.27","86.00","0.15%"
"12/11/2023","85.97","86.11","86.11","85.91","-0.16%"
"12/08/2023","86.11","86.52","86.52","85.82","-0.43%"
"12/07/2023","86.48","86.38","86.60","86.23","0.16%"
"12/06/2023","86.34","85.99","86.36","85.85","0.26%"
"12/05/2023","86.12","85.77","86.14","85.75","0.55%"
"12/04/2023","85.65","85.39","85.82","44.00","0.09%"
"12/01/2023","85.57","84.97","85.70","84.97","0.65%"
"11/30/2023","85.02","85.26","85.44","84.86","-0.26%"
"11/29/2023","85.24","84.64","85.26","84.64","0.46%"
"11/28/2023","84.85","84.43","84.83","84.37","0.39%"
"11/27/2023","84.52","84.00","84.53","83.95","0.63%"
"11/24/2023","83.99","84.08","84.08","83.90","-0.07%"
"11/23/2023","84.05","84.48","84.48","84.01","-0.31%"
"11/22/2023","84.31","84.32","84.56","84.13","-0.09%"
"11/21/2023","84.39","84.20","84.45","84.10","0.33%"
"11/20/2023","84.11","84.33","84.33","84.04","-0.23%"
"11/17/2023","84.30","84.33","84.68","84.24","-0.14%"
"11/16/2023","84.42","84.00","84.43","83.99","0.43%"
"11/15/2023","84.06","84.00","84.27","83.95","-0.06%"
"11/14/2023","84.11","83.40","84.18","83.40","0.74%"
"11/13/2023","83.49","83.56","83.66","83.42","-0.02%"
"11/10/2023","83.51","83.88","83.88","83.41","-0.38%"
"11/09/2023","83.83","83.91","83.91","83.65","-0.04%"
"11/08/2023","83.86","83.72","83.93","83.69","0.17%"
"11/07/2023","83.72","83.51","83.76","83.41","0.24%"
"11/06/2023","83.52","83.86","83.86","83.44","-0.44%"
"11/03/2023","83.89","83.69","83.94","83.50","0.36%"
"11/02/2023","83.59","83.42","83.88","83.42","0.22%"
"11/01/2023","83.41","83.31","83.44","83.01","0.23%"
"10/31/2023","83.22","83.10","83.40","83.10","0.16%"
"10/30/2023","83.09","82.98","83.32","82.96","0.14%"
"10/27/2023","82.97","82.83","83.08","82.73","0.19%"
"10/26/2023","82.81","82.65","82.89","82.26","0.31%"
"10/25/2023","82.55","82.76","82.90","82.43","-0.25%"
"10/24/2023","82.76","82.50","82.92","82.50","0.24%"
"10/23/2023","82.56","82.47","82.58","82.16","0.06%"
"10/20/2023","82.51","82.24","82.51","82.21","0.46%"
"10/19/2023","82.13","82.29","82.32","82.00","-0.01%"
"10/18/2023","82.14","82.37","82.42","82.14","-0.24%"
"10/17/2023","82.34","82.79","82.80","82.25","-0.53%"
"10/16/2023","82.78","82.95","82.95","82.76","-0.19%"
"10/13/2023","82.94","82.92","83.13","82.80","0.14%"
"10/12/2023","82.82","83.09","83.25","82.74","-0.36%"
"10/11/2023","83.12","82.79","83.25","82.79","0.23%"
"10/10/2023","82.93","82.61","82.94","82.61","0.07%"
"10/09/2023","82.87","82.25","82.93","82.25","0.68%"
"10/06/2023","82.31","82.33","82.39","82.13","-0.11%"
"10/05/2023","82.40","82.11","82.45","82.09","0.35%"
"10/04/2023","82.11","82.29","82.29","81.88","0.00%"
"10/03/2023","82.11","82.37","82.39","82.04","-0.19%"
"10/02/2023","82.27","82.53","82.57","82.22","-0.38%"
"09/29/2023","82.58","81.87","82.61","81.79","0.95%"
"09/28/2023","81.80","82.67","82.67","81.77","-0.84%"
"09/27/2023","82.49","82.73","82.77","82.20","-0.21%"
"09/26/2023","82.66","82.69","82.84","82.55","-0.05%"
"09/25/2023","82.70","82.81","82.81","82.56","-0.16%"
"09/22/2023","82.83","82.72","83.11","82.72","-0.01%"
"09/21/2023","82.84","82.93","82.93","82.56","-0.10%"
"09/20/2023","82.92","82.79","82.99","82.71","0.21%"
"09/19/2023","82.75","82.92","82.96","82.69","-0.12%"
"09/18/2023","82.85","83.10","83.10","82.83","-0.31%"
"09/15/2023","83.11","83.42","83.50","83.03","-0.50%"
"09/14/2023","83.53","83.27","83.72","83.15","0.42%"
"09/13/2023","83.18","83.31","83.31","83.05","-0.13%"
"09/12/2023","83.29","83.42","83.48","83.16","-0.07%"
"09/11/2023","83.35","83.62","83.62","83.33","-0.24%"
"09/08/2023","83.55","83.48","83.70","83.44","0.10%"
"09/07/2023","83.47","83.47","83.51","83.18","0.29%"
"09/06/2023","83.23","83.55","83.55","83.19","-0.37%"
"09/05/2023","83.54","83.54","83.54","83.54","-0.16%"
"09/04/2023","83.67","83.94","83.94","83.59","-0.25%"
"09/01/2023","83.88","84.06","84.22","83.78","-0.31%"
"08/31/2023","84.14","83.69","84.18","83.49","0.56%"
"08/30/2023","83.67","83.56","83.77","83.40","-0.10%"
"08/29/2023","83.75","83.46","83.93","83.46","0.41%"
"08/28/2023","83.41","83.65","83.65","83.35","-0.14%"
"08/25/2023","83.53","83.79","83.79","83.46","-0.31%"
"08/24/2023","83.79","83.79","84.13","83.68","-0.01%"
"08/23/2023","83.80","82.99","83.92","82.99","0.93%"
"08/22/2023","83.03","82.93","83.14","82.82","0.25%"
"08/21/2023","82.82","83.19","83.19","82.78","-0.44%"
"08/18/2023","83.19","82.87","83.34","82.83","0.40%"
"08/17/2023","82.86","83.03","83.03","82.75","-0.20%"
"08/16/2023","83.03","82.82","83.07","82.82","0.18%"
"08/15/2023","82.88","83.12","83.12","82.51","-0.29%"
"08/14/2023","83.12","83.28","83.38","83.09","-0.14%"
"08/11/2023","83.24","83.79","83.79","83.18","-0.51%"
"08/10/2023","83.67","83.84","83.84","83.47","-0.23%"
"08/09/2023","83.86","84.13","84.13","83.72","-0.24%"
"08/08/2023","84.06","83.48","84.20","83.48","0.66%"
"08/07/2023","83.51","83.60","83.69","83.22","-0.02%"
"08/04/2023","83.53","83.46","83.61","83.14","0.01%"
"08/03/2023","83.52","83.73","83.73","83.37","-0.17%"
"08/02/2023","83.66","83.64","83.82","83.54","0.19%"
"08/01/2023","83.50","83.70","83.84","83.42","-0.35%"
"07/31/2023","83.79","83.73","83.83","83.45","0.08%"
"07/28/2023","83.72","83.95","83.95","83.39","0.01%"
"07/27/2023","83.71","83.67","84.05","83.52","0.17%"
"07/26/2023","83.57","83.86","83.91","83.49","-0.33%"
"07/25/2023","83.85","84.05","84.05","83.68","-0.11%"
"07/24/2023","83.94","83.72","84.08","83.57","0.30%"
"07/21/2023","83.69","83.66","83.76","83.47","0.18%"
"07/20/2023","83.54","83.99","83.99","83.48","-0.42%"
"07/19/2023","83.89","84.07","84.45","83.78","-0.20%"
"07/18/2023","84.06","83.46","84.14","83.46","0.72%"
"07/17/2023","83.46","83.46","83.66","83.25","0.13%"
"07/14/2023","83.35","83.55","83.59","83.25","-0.08%"
"07/13/2023","83.42","82.86","83.64","82.86","0.51%"
"07/12/2023","83.00","82.47","83.04","82.47","0.62%"
"07/11/2023","82.49","82.57","82.76","82.46","-0.12%"
"07/10/2023","82.59","82.63","82.70","82.37","-0.07%"
"07/07/2023","82.65","82.60","82.74","82.33","0.19%"
"07/06/2023","82.49","83.52","83.52","82.43","-1.00%"
"07/05/2023","83.32","83.43","83.62","83.17","0.00%"
"07/04/2023","83.32","83.53","83.53","83.17","-0.06%"
"07/03/2023","83.37","83.45","83.76","83.31","-0.29%"
"06/30/2023","83.61","83.61","83.67","83.40","-0.04%"
"06/29/2023","83.64","84.04","84.06","83.47","-0.52%"
"06/28/2023","84.08","84.16","84.20","83.78","0.29%"
"06/27/2023","83.84","84.08","84.24","83.79","-0.42%"
"06/26/2023","84.19","84.09","84.27","83.87","0.25%"
"06/23/2023","83.98","83.26","84.13","83.16","0.97%"
"06/22/2023","83.17","83.57","83.69","83.09","-0.50%"
"06/21/2023","83.59","83.64","83.80","83.48","-0.21%"
"06/20/2023","83.77","83.34","83.81","83.31","0.65%"
"06/19/2023","83.23","83.52","83.74","83.23","-0.38%"
"06/16/2023","83.55","83.55","83.60","83.06","0.37%"
"06/15/2023","83.24","83.62","83.62","83.06","-0.50%"
"06/14/2023","83.66","83.87","83.89","83.43","-0.17%"
"06/13/2023","83.80","84.04","84.24","83.61","-0.37%"
"06/12/2023","84.11","83.86","84.35","83.86","0.11%"
"06/09/2023","84.02","83.86","84.09","83.74","0.19%"
"06/08/2023","83.86","84.00","84.00","83.55","0.14%"
"06/07/2023","83.74","84.08","84.36","83.63","-0.39%"
"06/06/2023","84.07","84.00","84.46","83.87","0.05%"
"06/05/2023","84.03","84.44","84.44","83.88","-0.41%"
"06/02/2023","84.38","84.73","84.73","84.22","-0.33%"
"06/01/2023","84.66","84.50","84.73","84.31","0.19%"
"05/31/2023","84.50","83.92","84.87","83.92","0.50%"
"05/30/2023","84.08","83.48","84.20","83.48","0.72%"
"05/29/2023","83.48","83.10","83.54","82.99","0.65%"
"05/26/2023","82.94","83.24","83.25","82.87","-0.35%"
"05/25/2023","83.23","83.52","83.52","82.99","-0.24%"
"05/24/2023","83.43","83.31","83.60","83.17","0.06%"
"05/23/2023","83.38","83.43","83.46","83.21","-0.06%"
"05/22/2023","83.43","83.28","83.78","83.28","-0.13%"
"05/19/2023","83.54","83.56","83.64","83.19","0.05%"
"05/18/2023","83.50","84.18","84.18","83.44","-0.71%"
"05/17/2023","84.10","84.20","84.31","83.93","0.05%"
"05/16/2023","84.06","84.35","84.62","83.88","-0.32%"
"05/15/2023","84.33","84.61","84.61","84.23","-0.17%"
"05/12/2023","84.47","84.86","84.86","84.39","-0.31%"
"05/11/2023","84.73","84.45","85.03","84.27","0.34%"
"05/10/2023","84.44","84.15","84.51","83.94","0.37%"
"05/09/2023","84.13","84.14","84.35","83.98","-0.04%"
"05/08/2023","84.16","84.44","84.47","84.04","-0.25%"
"05/05/2023","84.37","84.47","84.74","84.21","-0.47%"
"05/04/2023","84.77","84.41","84.91","84.18","0.46%"
"05/03/2023","84.38","83.80","84.48","83.80","0.09%"
"05/02/2023","84.30","84.07","84.40","83.55","0.27%"
"05/01/2023","84.07","83.84","84.07","83.84","0.00%"
"04/28/2023","84.07","83.38","84.12","83.26","0.89%"
"04/27/2023","83.33","83.82","83.82","83.23","-0.53%"
"04/26/2023","83.77","83.51","84.08","83.43","0.16%"
"04/25/2023","83.64","83.00","83.94","83.00","0.76%"
"04/24/2023","83.01","83.03","83.28","82.78","0.02%"
"04/21/2023","82.99","83.13","83.42","82.97","-0.25%"
"04/20/2023","83.20","83.01","83.30","82.92","0.30%"
"04/19/2023","82.95","83.28","83.28","82.84","-0.40%"
"04/18/2023","83.28","83.16","83.43","83.00","0.17%"
"04/17/2023","83.14","83.53","83.53","83.01","-0.26%"
"04/14/2023","83.36","83.91","83.91","83.25","-0.49%"
"04/13/2023","83.77","83.77","83.96","83.55","0.05%"
"04/12/2023","83.73","84.10","84.36","83.54","-0.42%"
"04/11/2023","84.08","84.82","84.83","83.99","-0.83%"
"04/10/2023","84.78","84.78","84.81","84.78","0.00%"
"04/07/2023","84.78","84.86","84.86","84.75","-0.08%"
"04/06/2023","84.85","84.74","85.20","84.68","-0.06%"
"04/05/2023","84.90","83.98","84.99","83.98","0.65%"
"04/04/2023","84.35","84.04","84.50","83.86","-0.04%"
"04/03/2023","84.38","83.90","84.39","83.67","0.42%"
"03/31/2023","84.03","83.58","84.18","83.37","0.41%"
"03/30/2023","83.69","84.00","84.49","83.48","-0.42%"
"03/29/2023","84.04","84.22","84.23","83.82","-0.02%"
"03/28/2023","84.06","84.29","84.36","83.91","-0.64%"
"03/27/2023","84.60","85.05","85.05","84.21","-0.46%"
"03/24/2023","84.99","84.35","85.56","84.35","0.57%"
"03/23/2023","84.51","83.50","84.59","83.50","1.08%"
"03/22/2023","83.61","84.26","84.26","83.32","-0.43%"
"03/21/2023","83.97","84.97","85.04","83.90","-1.13%"
"03/20/2023","84.93","84.66","85.98","84.54","0.11%"
"03/17/2023","84.84","84.17","84.94","84.17","0.80%"
"03/16/2023","84.17","84.59","84.71","83.75","-0.63%"
"03/15/2023","84.70","83.01","84.85","82.57","2.16%"
"03/14/2023","82.91","84.35","84.61","82.85","-1.36%"
"03/13/2023","84.05","82.88","84.56","82.64","1.51%"
"03/10/2023","82.80","81.78","83.02","81.64","1.26%"
"03/09/2023","81.77","81.75","81.81","81.35","0.04%"
"03/08/2023","81.74","81.56","81.82","81.23","0.34%"
"03/07/2023","81.46","81.24","81.82","81.14","0.20%"
"03/06/2023","81.30","81.56","81.81","81.11","-0.14%"
"03/03/2023","81.41","81.47","81.66","81.27","0.01%"
"03/02/2023","81.40","81.65","81.65","81.22","-0.13%"
"03/01/2023","81.51","81.60","81.81","81.42","-0.60%"
"02/28/2023","82.00","82.34","82.34","81.51","-0.35%"
"02/27/2023","82.29","82.36","82.65","82.20","-0.18%"
"02/24/2023","82.44","82.84","83.10","82.30","-0.51%"
"02/23/2023","82.86","82.62","83.00","82.47","0.27%"
"02/22/2023","82.64","82.42","82.72","82.32","0.21%"
"02/21/2023","82.47","83.12","83.12","82.47","-0.60%"
"02/20/2023","82.97","83.01","83.20","82.95","-0.08%"
"02/17/2023","83.04","82.76","83.18","82.41","0.22%"
"02/16/2023","82.86","83.03","83.15","82.76","-0.13%"
