"Date","Price","Open","High","Low","Change %"
"01/09/2026","93.470","93.350","93.470","93.350","0.13%"
"01/08/2026","93.350","93.030","93.390","93.030","0.03%"
"01/07/2026","93.320","93.490","93.490","93.320","-0.06%"
"01/06/2026","93.380","93.350","93.400","93.260","0.14%"
"01/05/2026","93.250","93.200","93.250","93.070","0.06%"
"01/02/2026","93.190","93.240","93.260","93.190","-0.12%"
"12/30/2025","93.300","93.330","93.330","93.200","0.05%"
"12/29/2025","93.250","93.270","93.270","93.240","0.09%"
"12/23/2025","93.170","93.170","93.170","93.170","0.08%"
"12/22/2025","93.100","93.180","93.180","93.100","0.05%"
"12/19/2025","93.050","93.010","93.050","93.010","-0.16%"
"12/18/2025","93.200","93.110","93.210","93.100","0.06%"
"12/17/2025","93.140","93.070","93.140","93.050","0.02%"
"12/16/2025","93.120","93.170","93.170","93.100","0.03%"
"12/15/2025","93.090","93.120","93.120","92.980","0.08%"
"12/12/2025","93.020","93.060","93.060","92.920","0.00%"
"12/11/2025","93.020","93.030","93.030","93.020","0.04%"
"12/10/2025","92.980","92.830","92.980","92.830","-0.11%"
"12/09/2025","93.080","92.820","93.080","92.810","0.09%"
"12/08/2025","93.000","93.150","93.150","93.000","-0.23%"
"12/05/2025","93.210","93.260","93.280","93.160","-0.08%"
"12/04/2025","93.280","93.330","93.330","93.240","-0.16%"
"12/03/2025","93.430","93.270","93.430","93.250","0.18%"
"12/02/2025","93.260","93.290","93.320","93.210","-0.09%"
"12/01/2025","93.340","93.660","93.660","93.230","-0.20%"
"11/28/2025","93.530","93.190","93.530","93.190","0.05%"
"11/27/2025","93.480","93.440","93.480","93.360","0.03%"
"11/26/2025","93.450","93.340","93.530","93.340","-0.16%"
"11/25/2025","93.600","93.400","93.600","93.400","0.40%"
"11/24/2025","93.230","93.280","93.280","93.230","-0.08%"
"11/21/2025","93.300","93.380","93.380","93.300","-0.12%"
"11/20/2025","93.410","93.310","93.410","93.210","0.02%"
"11/19/2025","93.390","93.340","93.390","93.250","0.04%"
"11/18/2025","93.350","93.260","93.360","93.250","0.08%"
"11/17/2025","93.280","93.300","93.310","93.250","0.00%"
"11/14/2025","93.280","93.300","93.320","93.180","-0.09%"
"11/13/2025","93.360","93.350","93.460","93.350","-0.09%"
"11/12/2025","93.440","93.250","93.440","93.250","-0.09%"
"11/11/2025","93.520","93.180","93.520","93.180","0.15%"
"11/10/2025","93.380","93.430","93.430","93.190","0.01%"
"11/07/2025","93.370","93.350","93.370","93.230","-0.02%"
"11/06/2025","93.390","93.300","93.390","93.300","0.28%"
"11/05/2025","93.130","93.330","93.380","93.130","-0.29%"
"11/04/2025","93.400","93.450","93.450","93.210","0.05%"
"11/03/2025","93.350","93.430","93.430","93.350","-0.09%"
"10/31/2025","93.430","93.220","93.430","93.220","0.12%"
"10/30/2025","93.320","93.240","93.330","93.230","-0.11%"
"10/29/2025","93.420","93.240","93.420","93.240","0.04%"
"10/28/2025","93.380","93.410","93.410","93.280","-0.01%"
"10/27/2025","93.390","93.350","93.390","93.240","0.02%"
"10/24/2025","93.370","93.390","93.400","93.370","-0.19%"
"10/23/2025","93.550","93.580","93.580","93.400","-0.09%"
"10/22/2025","93.630","93.600","93.630","93.520","0.06%"
"10/21/2025","93.570","93.470","93.570","93.470","0.19%"
"10/20/2025","93.390","93.360","93.400","93.360","-0.13%"
"10/17/2025","93.510","93.840","93.840","93.510","0.05%"
"10/16/2025","93.460","93.440","93.590","93.430","-0.10%"
"10/15/2025","93.550","93.140","93.560","93.140","0.27%"
"10/14/2025","93.300","93.300","93.300","93.300","0.11%"
"10/13/2025","93.200","93.260","93.260","93.150","0.32%"
"10/09/2025","92.900","93.130","93.130","92.900","-0.15%"
"10/08/2025","93.040","92.950","93.260","92.940","0.03%"
"10/07/2025","93.010","92.990","93.010","92.850","-0.04%"
"10/06/2025","93.050","93.000","93.050","92.930","-0.06%"
"10/03/2025","93.110","93.020","93.110","92.630","0.11%"
"10/02/2025","93.010","92.820","93.010","92.780","0.32%"
"10/01/2025","92.710","92.790","93.050","92.710","-0.16%"
"09/30/2025","92.860","93.050","93.050","92.830","0.08%"
"09/29/2025","92.790","92.800","92.800","92.790","-0.01%"
"09/26/2025","92.800","92.720","92.800","92.670","0.00%"
"09/25/2025","92.800","92.870","92.920","92.590","-0.06%"
"09/24/2025","92.860","92.520","92.950","92.520","-0.05%"
"09/23/2025","92.910","92.800","92.910","92.800","0.13%"
"09/22/2025","92.790","92.680","92.890","92.680","-0.09%"
"09/19/2025","92.870","92.790","92.870","92.740","-0.05%"
"09/18/2025","92.920","92.820","92.990","92.820","-0.05%"
"09/17/2025","92.970","92.920","92.970","92.810","0.06%"
"09/16/2025","92.910","93.080","93.080","92.830","0.12%"
"09/15/2025","92.800","92.900","92.980","92.800","-0.02%"
"09/12/2025","92.820","92.800","92.820","92.750","-0.14%"
"09/11/2025","92.950","92.940","93.060","92.930","-0.04%"
"09/10/2025","92.990","93.070","93.070","92.960","-0.08%"
"09/09/2025","93.060","93.020","93.190","93.020","-0.12%"
"09/08/2025","93.170","93.080","93.170","93.080","0.12%"
"09/05/2025","93.060","93.100","93.100","92.830","0.36%"
"09/04/2025","92.730","92.750","92.860","92.730","0.27%"
"09/03/2025","92.480","92.600","92.600","92.480","-0.13%"
"09/02/2025","92.600","92.650","92.720","92.410","-0.04%"
"09/01/2025","92.640","92.460","92.690","92.460","-0.24%"
"08/29/2025","92.860","92.870","92.870","92.810","0.02%"
"08/28/2025","92.840","92.790","92.900","92.790","0.15%"
"08/27/2025","92.700","92.910","92.910","92.700","-0.06%"
"08/26/2025","92.760","92.560","92.760","92.560","0.12%"
"08/25/2025","92.650","92.510","92.650","92.510","0.09%"
"08/22/2025","92.570","92.570","92.570","92.570","-0.25%"
"08/21/2025","92.800","92.670","92.800","92.670","-0.05%"
"08/20/2025","92.850","92.790","92.860","92.540","-0.01%"
"08/19/2025","92.860","92.600","92.860","92.520","0.19%"
"08/18/2025","92.680","92.600","92.680","92.600","-0.19%"
"08/14/2025","92.860","92.880","92.880","92.840","-0.18%"
"08/13/2025","93.030","92.820","93.030","92.820","0.46%"
"08/12/2025","92.600","92.860","92.860","92.540","-0.23%"
"08/11/2025","92.810","93.820","93.820","92.810","0.12%"
"08/08/2025","92.700","92.700","92.700","92.700","-0.16%"
"08/07/2025","92.850","92.650","92.980","92.650","-1.21%"
"08/06/2025","93.990","93.050","93.990","92.810","1.06%"
"08/05/2025","93.000","93.000","93.090","92.820","0.41%"
"08/04/2025","92.620","92.620","92.620","92.620","-0.05%"
"08/01/2025","92.670","92.670","92.670","92.670","0.03%"
"07/31/2025","92.640","92.870","92.870","92.640","-0.02%"
"07/30/2025","92.660","92.660","92.660","92.660","-0.08%"
"07/29/2025","92.730","92.570","92.730","92.560","0.21%"
"07/28/2025","92.540","92.760","92.760","92.540","0.10%"
"07/25/2025","92.450","92.610","92.710","92.380","-0.56%"
"07/24/2025","92.970","93.010","93.010","92.820","-0.17%"
"07/23/2025","93.130","93.020","93.130","93.020","0.01%"
"07/22/2025","93.120","93.120","93.120","93.120","0.44%"
"07/21/2025","92.710","92.710","92.710","92.710","0.06%"
"07/18/2025","92.650","92.650","92.650","92.650","-0.10%"
"07/17/2025","92.740","92.610","92.740","92.610","-0.02%"
"07/16/2025","92.760","92.500","92.760","92.500","-0.09%"
"07/15/2025","92.840","92.680","92.850","92.580","0.43%"
"07/14/2025","92.440","92.450","92.590","92.440","-0.12%"
"07/11/2025","92.550","92.400","92.550","92.350","-0.01%"
"07/10/2025","92.560","92.930","92.930","92.500","-0.12%"
"07/09/2025","92.670","92.490","92.670","92.490","0.19%"
"07/08/2025","92.490","92.490","92.490","92.490","-0.27%"
"07/07/2025","92.740","92.720","92.850","92.700","-0.16%"
"07/04/2025","92.890","93.230","93.230","92.460","-0.17%"
"07/03/2025","93.050","92.220","93.050","92.210","0.24%"
"07/02/2025","92.830","93.170","93.170","92.580","-0.45%"
"07/01/2025","93.250","92.660","93.250","92.660","0.18%"
"06/30/2025","93.080","92.810","93.120","92.410","0.39%"
"06/27/2025","92.720","92.750","93.130","92.720","-0.15%"
"06/26/2025","92.860","92.840","92.860","92.840","0.02%"
"06/25/2025","92.840","92.830","92.840","92.640","0.03%"
"06/24/2025","92.810","93.360","93.360","92.640","0.10%"
"06/23/2025","92.720","92.480","92.720","92.470","0.11%"
"06/20/2025","92.620","92.650","92.670","92.480","0.01%"
"06/19/2025","92.610","92.470","92.610","92.470","-0.10%"
"06/18/2025","92.700","92.350","92.700","92.350","-0.11%"
"06/17/2025","92.800","92.950","92.950","92.310","0.05%"
"06/16/2025","92.750","92.370","92.750","92.370","-0.24%"
"06/13/2025","92.970","93.460","93.460","92.510","0.09%"
"06/12/2025","92.890","93.070","93.070","92.800","0.06%"
"06/11/2025","92.830","92.700","92.850","92.610","-0.13%"
"06/10/2025","92.950","92.730","92.950","92.600","0.26%"
"06/09/2025","92.710","92.650","92.840","92.470","0.06%"
"06/06/2025","92.650","92.770","92.780","92.500","0.14%"
"06/05/2025","92.520","93.130","93.290","92.520","-0.32%"
"06/04/2025","92.820","92.950","93.150","92.730","-0.08%"
"06/03/2025","92.890","92.780","93.280","92.780","0.16%"
"06/02/2025","92.740","92.740","92.740","92.700","-0.12%"
"05/30/2025","92.850","92.840","92.850","92.700","0.21%"
"05/29/2025","92.660","92.660","92.660","92.530","-0.04%"
"05/28/2025","92.700","93.100","93.100","92.700","0.06%"
"05/27/2025","92.640","93.070","93.080","92.600","0.22%"
"05/26/2025","92.440","93.040","93.040","92.440","-0.34%"
"05/23/2025","92.760","92.600","92.760","92.370","0.34%"
"05/22/2025","92.450","92.880","92.880","92.270","0.16%"
"05/21/2025","92.300","92.550","92.550","92.210","-0.17%"
"05/20/2025","92.460","92.470","92.600","92.460","0.21%"
"05/19/2025","92.270","92.490","92.490","91.990","-0.24%"
"05/16/2025","92.490","92.410","92.520","92.320","0.36%"
"05/15/2025","92.160","92.140","92.340","92.040","0.01%"
"05/14/2025","92.150","92.140","92.210","92.030","0.13%"
"05/13/2025","92.030","92.110","92.110","91.980","-0.40%"
"05/12/2025","92.400","92.390","92.480","92.000","-0.11%"
"05/09/2025","92.500","92.620","92.620","92.390","-0.18%"
"05/08/2025","92.670","93.320","93.320","92.560","-0.09%"
"05/07/2025","92.750","93.170","93.170","92.490","0.30%"
"05/06/2025","92.470","92.480","92.640","92.450","-0.16%"
"05/05/2025","92.620","92.280","92.720","92.280","-0.03%"
"05/02/2025","92.650","92.660","92.760","92.650","-0.35%"
"04/30/2025","92.980","92.770","92.980","92.770","0.36%"
"04/29/2025","92.650","92.630","92.650","92.630","-0.10%"
"04/28/2025","92.740","92.740","92.740","92.740","-0.34%"
"04/24/2025","93.060","92.620","93.060","92.620","0.50%"
"04/23/2025","92.600","93.180","93.180","92.090","-0.13%"
"04/22/2025","92.720","92.670","92.760","92.660","0.46%"
"04/17/2025","92.300","93.000","93.000","92.300","-0.21%"
"04/16/2025","92.490","92.470","92.490","92.290","0.15%"
"04/15/2025","92.350","92.220","92.400","92.210","-0.03%"
"04/14/2025","92.380","92.220","92.630","91.930","0.02%"
"04/11/2025","92.360","91.940","92.360","91.680","0.30%"
"04/10/2025","92.080","91.750","92.080","91.750","0.00%"
"04/09/2025","92.080","91.830","92.280","91.830","0.40%"
"04/08/2025","91.710","92.080","92.160","91.530","-0.40%"
"04/07/2025","92.080","92.650","92.650","91.940","-0.65%"
"04/04/2025","92.680","91.990","92.680","91.780","0.85%"
"04/03/2025","91.900","91.710","91.900","91.500","0.14%"
"04/02/2025","91.770","91.810","91.810","91.510","0.48%"
"04/01/2025","91.330","91.680","91.730","91.330","-0.28%"
"03/31/2025","91.590","91.570","91.690","91.570","0.03%"
"03/27/2025","91.560","91.520","91.560","91.280","0.50%"
"03/25/2025","91.100","90.970","91.100","90.960","-0.08%"
"03/24/2025","91.170","91.300","91.340","90.920","0.04%"
"03/21/2025","91.130","91.110","91.130","90.870","0.11%"
"03/20/2025","91.030","91.070","91.080","90.850","0.08%"
"03/19/2025","90.960","90.910","91.080","90.820","0.18%"
"03/18/2025","90.800","90.890","90.890","90.800","-0.26%"
"03/17/2025","91.040","91.200","91.200","90.740","0.25%"
"03/14/2025","90.810","90.810","90.810","90.590","0.22%"
"03/13/2025","90.610","90.720","90.720","90.530","-0.11%"
"03/12/2025","90.710","90.690","90.750","90.690","-0.17%"
"03/11/2025","90.860","90.630","90.960","90.380","0.06%"
"03/10/2025","90.810","91.140","91.140","90.700","0.13%"
"03/07/2025","90.690","90.420","90.750","90.410","0.11%"
"03/06/2025","90.590","90.650","90.720","90.200","-0.33%"
"03/05/2025","90.890","91.390","91.420","90.880","-0.79%"
"03/04/2025","91.610","91.740","91.840","91.610","-0.04%"
"03/03/2025","91.650","92.340","92.340","91.460","-0.22%"
"02/28/2025","91.850","91.880","91.920","91.850","0.08%"
"02/27/2025","91.780","91.720","91.800","91.600","0.28%"
"02/26/2025","91.520","91.690","91.690","91.520","-0.07%"
"02/25/2025","91.580","91.410","91.580","91.410","0.10%"
"02/24/2025","91.490","90.780","91.660","90.780","0.04%"
"02/21/2025","91.450","91.390","91.450","91.240","0.25%"
"02/20/2025","91.220","91.000","91.250","90.960","0.12%"
"02/19/2025","91.110","91.170","91.330","91.100","-0.27%"
"02/18/2025","91.360","91.400","91.400","90.950","0.00%"
"02/17/2025","91.360","91.200","91.360","91.200","-0.24%"
"02/14/2025","91.580","91.300","91.580","91.290","-0.02%"
"02/13/2025","91.600","91.280","91.600","91.280","0.17%"
"02/12/2025","91.440","91.280","91.440","91.280","-0.13%"
"02/11/2025","91.560","91.550","91.630","91.450","-0.23%"
"02/10/2025","91.770","91.800","91.800","91.610","-0.20%"
"02/07/2025","91.950","91.790","91.950","91.610","0.19%"
"02/06/2025","91.780","91.620","91.780","91.600","0.11%"
"02/05/2025","91.680","91.790","91.800","91.650","0.31%"
"02/04/2025","91.400","91.600","91.600","91.400","-0.08%"
"02/03/2025","91.470","91.680","91.680","91.440","0.12%"
"01/31/2025","91.360","91.020","91.460","91.020","0.34%"
"01/30/2025","91.050","91.010","91.050","90.800","0.04%"
"01/29/2025","91.010","90.830","91.010","90.830","0.20%"
"01/28/2025","90.830","90.850","90.910","90.830","0.01%"
"01/27/2025","90.820","91.070","91.070","90.750","0.14%"
"01/24/2025","90.690","90.460","90.690","90.460","-0.10%"
"01/23/2025","90.780","90.880","90.880","90.780","-0.12%"
"01/22/2025","90.890","90.920","91.020","90.890","0.00%"
"01/21/2025","90.890","90.930","90.980","90.830","-0.01%"
"01/20/2025","90.900","90.780","90.950","90.750","0.10%"
"01/17/2025","90.810","90.890","90.950","90.810","0.15%"
"01/16/2025","90.670","90.570","90.670","90.560","-0.04%"
"01/15/2025","90.710","90.390","90.710","90.130","0.45%"
"01/14/2025","90.300","90.380","90.380","90.300","0.00%"
"01/13/2025","90.300","90.330","90.330","90.110","-0.20%"
"01/10/2025","90.480","90.420","90.590","90.400","-0.15%"
"01/09/2025","90.620","90.820","90.820","90.530","-0.23%"
"01/08/2025","90.830","90.890","90.890","90.580","-0.10%"
"01/07/2025","90.920","91.090","91.090","90.820","-0.22%"
"01/03/2025","91.120","91.120","91.240","91.110","-0.39%"
"01/02/2025","91.480","91.420","91.590","91.230","0.35%"
"12/30/2024","91.160","91.110","91.160","91.100","-0.15%"
"12/27/2024","91.300","91.270","91.320","91.130","-0.19%"
"12/23/2024","91.470","91.560","91.560","91.470","-0.12%"
"12/20/2024","91.580","91.240","91.600","91.240","0.13%"
"12/19/2024","91.460","91.480","91.480","91.460","-0.10%"
"12/18/2024","91.550","91.550","91.550","91.550","0.00%"
"12/17/2024","91.550","91.570","91.600","91.470","0.09%"
"12/16/2024","91.470","91.480","91.480","91.470","-0.20%"
"12/13/2024","91.650","91.700","91.700","91.600","-0.69%"
"12/12/2024","92.290","91.990","92.290","91.870","0.16%"
"12/11/2024","92.140","92.010","92.140","92.000","0.11%"
"12/10/2024","92.040","92.170","92.180","92.040","0.11%"
"12/09/2024","91.940","92.100","92.100","91.940","-0.08%"
"12/06/2024","92.010","91.920","92.010","91.880","0.01%"
"12/05/2024","92.000","92.050","92.210","91.960","-0.11%"
"12/04/2024","92.100","91.870","92.100","91.860","0.05%"
"12/03/2024","92.050","92.120","92.390","91.960","0.11%"
"12/02/2024","91.950","91.980","92.180","91.950","0.23%"
"11/29/2024","91.740","91.810","91.860","91.740","-0.11%"
"11/28/2024","91.840","91.520","91.840","91.520","0.28%"
"11/27/2024","91.580","91.450","91.580","91.440","0.30%"
"11/26/2024","91.310","91.310","91.310","91.310","-0.15%"
"11/25/2024","91.450","91.450","91.450","91.450","0.19%"
"11/22/2024","91.280","90.870","91.350","90.870","0.32%"
"11/21/2024","90.990","90.780","91.050","90.650","0.30%"
"11/20/2024","90.720","90.730","90.750","90.720","-0.21%"
"11/19/2024","90.910","90.720","91.070","90.710","0.19%"
"11/18/2024","90.740","90.630","90.830","90.630","-1.00%"
"11/15/2024","91.660","90.870","91.660","90.710","0.89%"
"11/14/2024","90.850","90.500","90.970","90.500","0.23%"
"11/13/2024","90.640","90.420","90.640","90.390","-0.49%"
"11/12/2024","91.090","90.650","91.090","90.650","0.28%"
"11/11/2024","90.840","91.080","91.080","90.660","0.34%"
"11/08/2024","90.530","90.710","90.710","90.470","0.30%"
"11/07/2024","90.260","90.310","90.310","90.240","-0.20%"
"11/06/2024","90.440","90.430","90.440","90.430","0.21%"
"11/05/2024","90.250","90.380","90.380","90.250","-0.03%"
"11/04/2024","90.280","90.280","90.280","90.280","-0.02%"
"10/31/2024","90.300","90.300","90.300","90.190","-0.31%"
"10/30/2024","90.580","90.130","90.580","90.130","-0.37%"
"10/29/2024","90.920","90.800","91.000","90.800","-0.10%"
"10/28/2024","91.010","91.010","91.010","91.010","0.01%"
"10/25/2024","91.000","90.970","91.230","90.970","-0.36%"
"10/24/2024","91.330","91.130","91.370","91.130","0.46%"
"10/23/2024","90.910","91.050","91.190","90.910","-0.12%"
"10/22/2024","91.020","91.000","91.020","90.760","-0.26%"
"10/21/2024","91.260","91.360","91.360","91.260","-0.31%"
"10/18/2024","91.540","91.390","91.540","91.280","0.24%"
"10/17/2024","91.320","91.310","91.320","91.120","0.16%"
"10/16/2024","91.170","91.150","91.260","91.130","0.18%"
"10/15/2024","91.010","91.070","91.110","90.950","0.23%"
"10/14/2024","90.800","90.800","90.860","90.790","-0.04%"
"10/11/2024","90.840","90.740","90.840","90.730","-0.07%"
"10/10/2024","90.900","90.720","90.900","90.710","0.10%"
"10/09/2024","90.810","90.900","90.900","90.810","-0.14%"
"10/08/2024","90.940","90.760","90.940","90.750","-0.03%"
"10/07/2024","90.970","90.810","90.970","90.810","-0.20%"
"10/04/2024","91.150","91.400","91.460","91.150","-0.08%"
"10/03/2024","91.220","91.500","91.500","91.220","-0.09%"
"10/02/2024","91.300","91.560","91.600","91.300","-0.36%"
"10/01/2024","91.630","91.510","91.630","91.500","0.15%"
"09/30/2024","91.490","91.880","91.880","91.250","0.19%"
"09/27/2024","91.320","91.470","91.590","91.320","0.07%"
"09/26/2024","91.260","91.830","91.830","91.260","0.02%"
"09/25/2024","91.240","91.380","91.380","91.240","0.15%"
"09/24/2024","91.100","91.110","91.110","91.100","0.16%"
"09/23/2024","90.950","90.950","90.950","90.950","0.24%"
"09/20/2024","90.730","91.040","91.050","90.730","-0.30%"
"09/19/2024","91.000","90.980","91.000","90.980","0.11%"
"09/18/2024","90.900","91.150","91.150","90.900","-0.32%"
"09/17/2024","91.190","91.150","91.190","91.150","0.08%"
"09/16/2024","91.120","91.260","91.270","91.010","0.00%"
"09/13/2024","91.120","90.920","91.120","90.920","0.21%"
"09/12/2024","90.930","90.960","90.960","90.930","-0.41%"
"09/11/2024","91.300","90.970","91.300","90.960","0.75%"
"09/10/2024","90.620","90.630","90.630","90.620","0.12%"
"09/09/2024","90.510","90.510","90.510","90.510","-0.41%"
"09/06/2024","90.880","90.720","90.940","90.710","0.51%"
"09/05/2024","90.420","90.430","90.430","90.420","-0.13%"
"09/04/2024","90.540","90.260","90.540","90.220","0.51%"
"09/03/2024","90.080","89.970","90.080","89.960","-0.03%"
"09/02/2024","90.110","90.100","90.110","89.910","-0.19%"
"08/30/2024","90.280","90.220","90.300","90.220","-0.02%"
"08/29/2024","90.300","90.310","90.310","90.300","-0.01%"
"08/28/2024","90.310","90.120","90.310","90.120","0.34%"
"08/27/2024","90.000","90.150","90.150","90.000","-0.41%"
"08/26/2024","90.370","90.370","90.370","90.370","0.10%"
"08/23/2024","90.280","90.350","90.350","90.280","-0.13%"
"08/22/2024","90.400","90.430","90.430","90.400","-0.01%"
"08/21/2024","90.410","90.220","90.410","90.220","0.28%"
"08/20/2024","90.160","90.410","90.410","90.080","0.06%"
"08/19/2024","90.110","91.540","91.540","90.110","-0.21%"
"08/16/2024","90.300","90.220","90.300","89.930","-0.15%"
"08/14/2024","90.440","90.220","90.440","90.220","0.44%"
"08/13/2024","90.040","90.040","90.040","90.040","0.12%"
"08/12/2024","89.930","89.940","89.940","89.930","-0.30%"
"08/09/2024","90.200","89.980","90.200","89.940","0.18%"
"08/08/2024","90.040","90.250","90.250","90.000","-0.03%"
"08/07/2024","90.070","90.170","90.180","90.070","-0.21%"
"08/06/2024","90.260","90.280","90.280","90.050","0.04%"
"08/05/2024","90.220","90.360","90.670","90.220","0.11%"
"08/02/2024","90.120","90.190","90.190","90.020","0.12%"
"08/01/2024","90.010","89.930","90.080","89.890","0.19%"
"07/31/2024","89.840","89.610","89.990","89.600","0.23%"
"07/30/2024","89.630","89.630","89.630","89.630","0.34%"
"07/29/2024","89.330","89.330","89.330","89.330","0.21%"
"07/25/2024","89.140","89.390","89.390","89.140","-0.06%"
"07/24/2024","89.190","88.920","89.270","88.920","0.26%"
"07/23/2024","88.960","88.510","89.000","88.510","-0.16%"
"07/22/2024","89.100","89.190","89.190","88.810","-0.06%"
"07/19/2024","89.150","89.130","89.150","89.130","-0.07%"
"07/18/2024","89.210","88.870","89.210","88.860","-0.09%"
"07/17/2024","89.290","89.330","89.340","89.130","0.25%"
"07/16/2024","89.070","89.050","89.070","89.050","0.47%"
"07/15/2024","88.650","88.800","88.800","88.650","-0.12%"
"07/12/2024","88.760","88.770","88.900","88.760","-0.33%"
"07/11/2024","89.050","88.610","89.050","88.580","0.35%"
"07/10/2024","88.740","88.500","88.780","88.500","0.36%"
"07/08/2024","88.420","88.410","88.500","88.400","0.07%"
"07/05/2024","88.360","88.550","88.550","88.250","0.24%"
"07/04/2024","88.150","88.280","88.280","88.150","0.00%"
"07/03/2024","88.150","87.990","88.150","87.980","0.33%"
"07/02/2024","87.860","88.110","88.110","87.510","-0.26%"
"07/01/2024","88.090","88.030","88.090","88.010","-0.23%"
"06/28/2024","88.290","88.290","88.290","88.290","0.26%"
"06/27/2024","88.060","88.080","88.240","88.060","-0.34%"
"06/26/2024","88.360","88.730","88.730","88.320","-0.32%"
"06/25/2024","88.640","88.600","88.650","88.440","0.05%"
"06/24/2024","88.600","88.470","88.600","88.470","0.29%"
"06/21/2024","88.340","88.510","88.510","88.340","0.15%"
"06/20/2024","88.210","88.300","88.300","88.210","-0.20%"
"06/19/2024","88.390","88.310","88.390","88.310","0.39%"
"06/18/2024","88.050","88.110","88.470","88.050","-0.02%"
"06/17/2024","88.070","88.230","88.460","88.070","-0.22%"
"06/14/2024","88.260","88.640","88.640","88.260","0.01%"
"06/13/2024","88.250","88.140","88.250","87.970","0.35%"
"06/12/2024","87.940","87.970","87.980","87.740","0.14%"
"06/11/2024","87.820","87.610","87.820","87.420","0.11%"
"06/10/2024","87.720","87.570","87.720","87.350","-0.44%"
"06/07/2024","88.110","88.240","88.240","88.110","-0.51%"
"06/06/2024","88.560","88.440","88.560","88.210","0.09%"
"06/05/2024","88.480","88.300","88.480","87.970","0.33%"
"06/04/2024","88.190","88.400","88.400","88.190","-0.18%"
"06/03/2024","88.350","87.970","88.350","87.760","0.80%"
"05/31/2024","87.650","87.790","87.810","87.650","-0.08%"
"05/30/2024","87.720","87.570","87.720","87.570","0.09%"
"05/29/2024","87.640","87.740","88.010","87.620","-0.57%"
"05/28/2024","88.140","88.120","88.220","87.960","0.11%"
"05/27/2024","88.040","87.930","88.040","87.920","0.06%"
"05/24/2024","87.990","88.160","88.160","87.810","-0.01%"
"05/23/2024","88.000","88.030","88.200","88.000","-0.15%"
"05/22/2024","88.130","88.190","88.330","88.040","-0.41%"
"05/21/2024","88.490","88.300","88.490","88.160","0.27%"
"05/20/2024","88.250","88.250","88.360","88.070","0.00%"
"05/17/2024","88.250","88.440","88.440","88.250","-0.28%"
"05/16/2024","88.500","88.700","88.700","88.470","0.15%"
"05/15/2024","88.370","88.100","88.370","88.100","0.22%"
"05/14/2024","88.180","88.050","88.220","88.000","0.18%"
"05/13/2024","88.020","88.160","88.160","87.950","-0.17%"
"05/10/2024","88.170","88.430","89.410","88.160","0.12%"
"05/09/2024","88.060","88.240","88.240","88.050","-0.43%"
"05/08/2024","88.440","88.430","88.440","88.430","0.12%"
"05/07/2024","88.330","88.380","88.570","88.330","-0.12%"
"05/06/2024","88.440","88.650","88.650","88.240","0.57%"
"05/03/2024","87.940","88.110","88.110","87.930","0.18%"
"05/02/2024","87.780","87.880","88.180","87.780","0.15%"
"04/30/2024","87.650","87.840","88.080","87.650","-0.43%"
"04/29/2024","88.030","88.170","88.170","87.920","-0.16%"
"04/26/2024","88.170","87.760","88.170","87.600","0.38%"
"04/24/2024","87.840","88.170","88.170","87.840","-0.61%"
"04/23/2024","88.380","88.370","88.380","88.370","0.66%"
"04/22/2024","87.800","88.020","88.020","87.800","-0.37%"
"04/19/2024","88.130","88.150","88.180","88.000","0.00%"
"04/18/2024","88.130","88.260","88.260","87.960","0.19%"
"04/17/2024","87.960","88.040","88.180","87.900","-0.05%"
"04/16/2024","88.000","88.130","88.290","87.900","-0.38%"
"04/15/2024","88.340","88.370","88.370","88.340","-0.07%"
"04/12/2024","88.400","88.620","88.620","88.400","0.39%"
"04/11/2024","88.060","88.200","88.240","88.050","-0.58%"
"04/10/2024","88.570","88.640","88.740","88.550","0.29%"
"04/09/2024","88.310","88.290","88.460","88.290","-0.01%"
"04/08/2024","88.320","88.120","88.320","88.120","-0.19%"
"04/05/2024","88.490","88.680","89.920","88.490","-0.21%"
"04/04/2024","88.680","88.320","88.720","88.320","0.21%"
"04/03/2024","88.490","88.390","88.510","88.200","0.09%"
"04/02/2024","88.410","88.560","88.560","88.180","-0.11%"
"03/28/2024","88.510","88.680","88.680","88.510","-0.29%"
"03/27/2024","88.770","88.600","88.770","88.500","0.38%"
"03/26/2024","88.430","88.650","88.650","88.310","-0.36%"
"03/25/2024","88.750","88.840","88.840","88.600","0.08%"
"03/22/2024","88.680","88.500","88.680","88.400","0.14%"
"03/21/2024","88.560","88.570","88.570","88.360","0.15%"
"03/20/2024","88.430","88.400","88.430","88.190","0.10%"
"03/19/2024","88.340","88.280","88.350","88.090","0.15%"
"03/18/2024","88.210","87.950","88.210","87.950","-0.10%"
"03/15/2024","88.300","88.230","88.300","88.030","-0.19%"
"03/14/2024","88.470","88.680","88.680","88.440","-0.36%"
"03/13/2024","88.790","88.780","88.790","88.550","0.36%"
"03/12/2024","88.470","88.800","88.800","88.470","-0.28%"
"03/11/2024","88.720","88.850","88.900","88.720","-0.33%"
"03/08/2024","89.010","88.820","89.050","88.730","0.28%"
"03/07/2024","88.760","88.460","88.760","88.120","0.28%"
"03/06/2024","88.510","88.430","88.510","88.130","0.14%"
"03/05/2024","88.390","88.000","88.390","87.950","0.57%"
"03/04/2024","87.890","87.980","87.980","87.690","-0.01%"
