isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
IT0005413171;MOT;15/02/2023;16/02/2023;LP;84,62;1758000;84,62;85,35;
IT0005413171;MOT;16/02/2023;17/02/2023;LP;84,54;3670000;84,28;84,86;
IT0005413171;MOT;17/02/2023;20/02/2023;LP;84,69;10521000;83,78;84,81;
IT0005413171;MOT;20/02/2023;21/02/2023;LP;84,67;1085000;84,67;84,87;
IT0005413171;MOT;21/02/2023;22/02/2023;LP;83,75;7992000;83,7;84,44;
IT0005413171;MOT;22/02/2023;23/02/2023;LP;83,79;4451000;83,43;83,95;
IT0005413171;MOT;23/02/2023;24/02/2023;LP;84,21;5785000;83,7;84,28;
IT0005413171;MOT;24/02/2023;27/02/2023;LP;83,69;3057000;83,47;84,57;
IT0005413171;MOT;27/02/2023;28/02/2023;LP;83,82;1728000;83,65;84,02;
IT0005413171;MOT;28/02/2023;01/03/2023;LP;83,52;1301000;83;83,65;
IT0005413171;MOT;01/03/2023;02/03/2023;LP;82,84;2589000;82,71;83,44;
IT0005413171;MOT;02/03/2023;03/03/2023;LP;83,47;2564000;82,5;83,47;
IT0005413171;MOT;03/03/2023;06/03/2023;LP;82,96;2142000;82,76;83,07;
IT0005413171;MOT;06/03/2023;07/03/2023;LP;83,02;2164000;82,9;83,61;
IT0005413171;MOT;07/03/2023;08/03/2023;LP;82,93;4271000;82,66;83,5;
IT0005413171;MOT;08/03/2023;09/03/2023;LP;83,71;1296000;82,81;83,71;
IT0005413171;MOT;09/03/2023;10/03/2023;LP;83,62;1458000;83,22;83,77;
IT0005413171;MOT;10/03/2023;13/03/2023;LP;84,32;5113000;84,02;84,56;
IT0005413171;MOT;13/03/2023;14/03/2023;LP;85;3050000;84,44;85,75;
IT0005413171;MOT;14/03/2023;15/03/2023;LP;84,5;3913000;84,23;85,47;
IT0005413171;MOT;15/03/2023;16/03/2023;LP;85,8;14435000;84,2;85,81;
IT0005413171;MOT;16/03/2023;17/03/2023;LP;85,51;15882000;85,04;86,1;
IT0005413171;MOT;17/03/2023;20/03/2023;LP;86,14;885000;85,43;86,41;
IT0005413171;MOT;20/03/2023;21/03/2023;LP;86,66;1115000;86,4;86,89;
IT0005413171;MOT;21/03/2023;22/03/2023;LP;86,51;7342000;85,95;86,78;
IT0005413171;MOT;22/03/2023;23/03/2023;LP;85,45;1999000;85,16;85,8;
IT0005413171;MOT;23/03/2023;24/03/2023;LP;86,32;6885000;85,55;86,32;
IT0005413171;MOT;24/03/2023;27/03/2023;LP;86,53;806000;86,53;87;
IT0005413171;MOT;27/03/2023;28/03/2023;LP;86,45;0;86,13;86,59;
IT0005413171;MOT;28/03/2023;29/03/2023;LP;85,83;0;85,61;86,04;
IT0005413171;MOT;29/03/2023;30/03/2023;LP;85,82;0;85,72;86,1;
IT0005413171;MOT;30/03/2023;31/03/2023;LP;85,17;9343000;84,94;86,31;
IT0005413171;MOT;31/03/2023;03/04/2023;LP;85,63;21689000;84,72;85,63;
IT0005413171;MOT;03/04/2023;04/04/2023;LP;85,68;6825000;85,23;85,81;
IT0005413171;MOT;04/04/2023;05/04/2023;LP;85,57;13189000;85,21;85,72;
IT0005413171;MOT;05/04/2023;06/04/2023;LP;86,29;9042000;85,38;86,29;
IT0005413171;MOT;06/04/2023;11/04/2023;LP;86,3;1590000;86,2;86,6;
IT0005413171;MOT;11/04/2023;12/04/2023;LP;85,43;2943000;85,36;85,91;
IT0005413171;MOT;12/04/2023;13/04/2023;LP;85,17;14581000;84,98;85,88;
IT0005413171;MOT;13/04/2023;14/04/2023;LP;85,15;9200000;84,91;85,34;
IT0005413171;MOT;14/04/2023;17/04/2023;LP;84,81;5791000;84,79;85,19;
IT0005413171;MOT;17/04/2023;18/04/2023;LP;84,45;556000;84,45;84,87;
IT0005413171;MOT;18/04/2023;19/04/2023;LP;84,78;1211000;84,45;84,98;
IT0005413171;MOT;19/04/2023;20/04/2023;LP;84,35;2776000;84,27;84,51;
IT0005413171;MOT;20/04/2023;21/04/2023;LP;84,66;3952000;84,22;84,66;
IT0005413171;MOT;21/04/2023;24/04/2023;LP;84,35;1186000;84,35;84,86;
IT0005413171;MOT;24/04/2023;25/04/2023;LP;84,06;2401000;84,06;84,7;
IT0005413171;MOT;25/04/2023;26/04/2023;LP;84,83;336000;84,28;84,95;
IT0005413171;MOT;26/04/2023;27/04/2023;LP;85,07;776000;84,94;85,15;
IT0005413171;MOT;27/04/2023;28/04/2023;LP;84,4;18868000;84,35;84,85;
IT0005413171;MOT;28/04/2023;02/05/2023;LP;85,18;12277000;84,47;85,19;
IT0005413171;MOT;02/05/2023;03/05/2023;LP;85,5;784000;84,8;85,5;
IT0005413171;MOT;03/05/2023;04/05/2023;LP;85,62;1292000;85,45;85,73;
IT0005413171;MOT;04/05/2023;05/05/2023;LP;85,79;8014000;85,21;85,9;
IT0005413171;MOT;05/05/2023;08/05/2023;LP;85,43;32156000;85,33;85,78;
IT0005413171;MOT;08/05/2023;09/05/2023;LP;85,14;9453000;85,04;85,39;
IT0005413171;MOT;09/05/2023;10/05/2023;LP;84,86;5679000;84,8;85,23;
IT0005413171;MOT;10/05/2023;11/05/2023;LP;85,17;20594000;84,65;85,33;
IT0005413171;MOT;11/05/2023;12/05/2023;LP;85,74;7950000;85,11;85,86;
IT0005413171;MOT;12/05/2023;15/05/2023;LP;85,37;1413000;85,37;85,68;
IT0005413171;MOT;15/05/2023;16/05/2023;LP;85,3;1477000;85,22;85,53;
IT0005413171;MOT;16/05/2023;17/05/2023;LP;85,19;665000;85,19;85,67;
IT0005413171;MOT;17/05/2023;18/05/2023;LP;85,23;372000;85,22;85,47;
IT0005413171;MOT;18/05/2023;19/05/2023;LP;84,72;1776000;84,62;85,12;
IT0005413171;MOT;19/05/2023;22/05/2023;LP;84,64;898000;84,45;84,73;
IT0005413171;MOT;22/05/2023;23/05/2023;LP;84,68;1229000;84,61;85,07;
IT0005413171;MOT;23/05/2023;24/05/2023;LP;84,5;6242000;84,39;84,6;
IT0005413171;MOT;24/05/2023;25/05/2023;LP;84,5;675000;84,28;84,7;
IT0005413171;MOT;25/05/2023;26/05/2023;LP;84,31;1749000;84,31;84,59;
IT0005413171;MOT;26/05/2023;29/05/2023;LP;84,06;1016000;83,82;84,34;
IT0005413171;MOT;29/05/2023;30/05/2023;LP;84,73;93000;84,32;84,74;
IT0005413171;MOT;30/05/2023;31/05/2023;LP;85,38;13423000;84,81;85,38;
IT0005413171;MOT;31/05/2023;01/06/2023;LP;86;2304000;85,77;86,04;
IT0005413171;MOT;01/06/2023;02/06/2023;LP;86,4;2529000;85,73;86,4;
IT0005413171;MOT;02/06/2023;05/06/2023;LP;86,61;4058000;86,37;86,61;
IT0005413171;MOT;05/06/2023;06/06/2023;LP;86,18;999000;86,04;86,32;
IT0005413171;MOT;06/06/2023;07/06/2023;LP;85,89;2094000;85,88;86,39;
IT0005413171;MOT;07/06/2023;08/06/2023;LP;85,59;535000;85,59;86,05;
IT0005413171;MOT;08/06/2023;09/06/2023;LP;85,73;463000;85,38;85,75;
IT0005413171;MOT;09/06/2023;12/06/2023;LP;86,34;700000;85,84;86,34;
IT0005413171;MOT;12/06/2023;13/06/2023;LP;86,68;509000;86,21;86,79;
IT0005413171;MOT;13/06/2023;14/06/2023;LP;86,5;1533000;86,41;86,9;
IT0005413171;MOT;14/06/2023;15/06/2023;LP;86,17;544000;86,1;86,49;
IT0005413171;MOT;15/06/2023;16/06/2023;LP;85,81;6156000;85,57;86;
IT0005413171;MOT;16/06/2023;19/06/2023;LP;86,5;1342000;85,66;86,5;
IT0005413171;MOT;19/06/2023;20/06/2023;LP;85,95;11203000;85,83;86,42;
IT0005413171;MOT;20/06/2023;21/06/2023;LP;86,37;4843000;86,03;86,37;
IT0005413171;MOT;21/06/2023;22/06/2023;LP;86,18;368000;86,05;86,28;
IT0005413171;MOT;22/06/2023;23/06/2023;LP;85,8;2570000;85,8;86,2;
IT0005413171;MOT;23/06/2023;26/06/2023;LP;86,56;3876000;86,48;86,7;
IT0005413171;MOT;26/06/2023;27/06/2023;LP;86,8;1145000;86,56;86,95;
IT0005413171;MOT;27/06/2023;28/06/2023;LP;86,56;1039000;86,56;86,84;
IT0005413171;MOT;28/06/2023;29/06/2023;LP;86,56;277000;86,38;86,72;
IT0005413171;MOT;29/06/2023;30/06/2023;LP;85,87;601000;85,87;86,43;
IT0005413171;MOT;30/06/2023;03/07/2023;LP;86,05;388000;85,7;86,06;
IT0005413171;MOT;03/07/2023;04/07/2023;LP;85,65;650000;85,65;86,16;
IT0005413171;MOT;04/07/2023;05/07/2023;LP;85,34;3997000;85,2;85,75;
IT0005413171;MOT;05/07/2023;06/07/2023;LP;85,88;1851000;85,42;85,88;
IT0005413171;MOT;06/07/2023;07/07/2023;LP;84,58;972000;84,55;85,51;
IT0005413171;MOT;07/07/2023;10/07/2023;LP;84,83;1424000;84,45;84,89;
IT0005413171;MOT;10/07/2023;11/07/2023;LP;84,62;6795000;84,5;84,79;
IT0005413171;MOT;11/07/2023;12/07/2023;LP;84,38;5849000;84,37;84,84;
IT0005413171;MOT;12/07/2023;13/07/2023;LP;84,86;2967000;84,48;85,21;
IT0005413171;MOT;13/07/2023;14/07/2023;LP;85,89;373000;85,42;86,12;
IT0005413171;MOT;14/07/2023;17/07/2023;LP;85,77;4950000;85,71;85,98;
IT0005413171;MOT;17/07/2023;18/07/2023;LP;85,76;1812000;85,69;85,94;
IT0005413171;MOT;18/07/2023;19/07/2023;LP;86,7;1225000;86,06;86,79;
IT0005413171;MOT;19/07/2023;20/07/2023;LP;86,46;2205000;86,45;87,12;
IT0005413171;MOT;20/07/2023;21/07/2023;LP;86,17;860000;86,13;86,44;
IT0005413171;MOT;21/07/2023;24/07/2023;LP;86,3;1034000;86,13;86,37;
IT0005413171;MOT;24/07/2023;25/07/2023;LP;86,71;2555000;86,35;86,74;
IT0005413171;MOT;25/07/2023;26/07/2023;LP;86,38;6523000;86,31;86,55;
IT0005413171;MOT;26/07/2023;27/07/2023;LP;86,4;345000;86,19;86,43;
IT0005413171;MOT;27/07/2023;28/07/2023;LP;86,28;3139000;86,14;86,62;
IT0005413171;MOT;28/07/2023;31/07/2023;LP;86,39;425000;86,06;86,5;
IT0005413171;MOT;31/07/2023;01/08/2023;LP;86,37;2203000;86,1;86,43;
IT0005413171;MOT;01/08/2023;02/08/2023;LP;85,91;398000;85,91;86,5;
IT0005413171;MOT;02/08/2023;03/08/2023;LP;86,08;2662000;85,97;86,31;
IT0005413171;MOT;03/08/2023;04/08/2023;LP;85,68;4552000;85,46;85,81;
IT0005413171;MOT;04/08/2023;07/08/2023;LP;85,69;2284000;85,2;85,86;
IT0005413171;MOT;07/08/2023;08/08/2023;LP;85,63;425000;85,3;85,8;
IT0005413171;MOT;08/08/2023;09/08/2023;LP;86,16;320000;85,98;86,25;
IT0005413171;MOT;09/08/2023;10/08/2023;LP;86,2;437000;86,09;86,43;
IT0005413171;MOT;10/08/2023;11/08/2023;LP;86,14;647000;86,03;86,28;
IT0005413171;MOT;11/08/2023;14/08/2023;LP;85,62;496000;85,61;86,05;
IT0005413171;MOT;14/08/2023;16/08/2023;LP;85,52;1218000;85,42;85,81;
IT0005413171;MOT;16/08/2023;17/08/2023;LP;85,06;1053000;85,05;85,16;
IT0005413171;MOT;17/08/2023;18/08/2023;LP;84,77;675000;84,79;84,89;
IT0005413171;MOT;18/08/2023;21/08/2023;LP;85,22;466000;85,15;85,37;
IT0005413171;MOT;21/08/2023;22/08/2023;LP;84,89;242000;84,89;85,29;
IT0005413171;MOT;22/08/2023;01/01/2200;LP;85,23;503000;85,07;85,25;
IT0005413171;MOT;23/08/2023;;LP;86,05;4264000;85,41;86,05;
IT0005413171;MOT;24/08/2023;;LP;86,03;504000;86,02;86,48;
IT0005413171;MOT;25/08/2023;;LP;85,76;102000;85,76;86,04;
IT0005413171;MOT;28/08/2023;;LP;85,69;2665000;85,55;85,8;
IT0005413171;MOT;29/08/2023;;LP;86,07;926000;85,76;86,08;
IT0005413171;MOT;30/08/2023;;LP;86,02;2736000;85,65;86,05;
IT0005413171;MOT;31/08/2023;;LP;86,38;2526000;85,96;86,41;
IT0005413171;MOT;01/09/2023;;LP;85,94;8709000;85,9;86,4;
IT0005413171;MOT;04/09/2023;;LP;85,43;1088000;85,43;85,79;
IT0005413171;MOT;05/09/2023;;LP;85,33;576000;85,27;85,41;
IT0005413171;MOT;06/09/2023;;LP;84,91;1788000;84,89;85,35;
IT0005413171;MOT;07/09/2023;;LP;85,22;1064000;84,87;85,23;
IT0005413171;MOT;08/09/2023;;LP;85,21;370000;85,16;85,41;
IT0005413171;MOT;11/09/2023;;LP;84,92;67000;84,9;85,16;
IT0005413171;MOT;12/09/2023;;LP;84,97;1886000;84,9;85,07;
IT0005413171;MOT;13/09/2023;;LP;84,56;2203000;84,36;84,75;
IT0005413171;MOT;14/09/2023;;LP;85,19;11795000;84,55;85,31;
IT0005413171;MOT;15/09/2023;;LP;84,64;3528000;84,6;84,9;
IT0005413171;MOT;18/09/2023;;LP;84,29;2293000;84,23;84,56;
IT0005413171;MOT;19/09/2023;;LP;84,26;2593000;84,26;84,51;
IT0005413171;MOT;20/09/2023;;LP;84,54;3052000;84,31;84,6;
IT0005413171;MOT;21/09/2023;;LP;84,15;644000;84;84,39;
IT0005413171;MOT;22/09/2023;;LP;83,94;9772000;83,94;84,41;
IT0005413171;MOT;25/09/2023;;LP;83,7;2301000;83,6;84,01;
IT0005413171;MOT;26/09/2023;;LP;83,45;494000;83,41;83,68;
IT0005413171;MOT;27/09/2023;;LP;83,14;890000;83,09;83,6;
IT0005413171;MOT;28/09/2023;;LP;82,32;1051000;82,24;82,92;
IT0005413171;MOT;29/09/2023;;LP;83,17;11279000;82,87;83,31;
IT0005413171;MOT;02/10/2023;;LP;82,97;2645000;82,92;83,27;
IT0005413171;MOT;03/10/2023;;LP;82,55;4387000;82,55;83,04;
IT0005413171;MOT;04/10/2023;;LP;82,59;2729000;82,13;82,59;
IT0005413171;MOT;05/10/2023;;LP;82,79;4767000;82,46;82,8;
IT0005413171;MOT;06/10/2023;;LP;82,46;6164000;82,3;82,64;
IT0005413171;MOT;09/10/2023;;LP;82,98;3737000;82,43;82,98;
IT0005413171;MOT;10/10/2023;;LP;83,54;1608000;82,96;83,54;
IT0005413171;MOT;11/10/2023;;LP;83,74;5097000;83,38;83,86;
IT0005413171;MOT;12/10/2023;;LP;83,42;7133000;83,32;83,94;
IT0005413171;MOT;13/10/2023;;LP;83,14;4565000;83,14;83,59;
IT0005413171;MOT;16/10/2023;;LP;83,33;1966000;83,08;83,33;
IT0005413171;MOT;17/10/2023;;LP;83,47;5718000;82,53;83,47;
IT0005413171;MOT;18/10/2023;;LP;82,16;837000;82,16;82,61;
IT0005413171;MOT;19/10/2023;;LP;82,42;6095000;82;82,42;
IT0005413171;MOT;20/10/2023;;LP;82,68;1682000;82,45;82,77;
IT0005413171;MOT;23/10/2023;;LP;83,01;1198000;82,42;83,01;
IT0005413171;MOT;24/10/2023;;LP;83,06;1017000;83,01;83,46;
IT0005413171;MOT;25/10/2023;;LP;82,73;1431000;82,69;83,12;
IT0005413171;MOT;26/10/2023;;LP;83,03;2292000;82,48;83,2;
IT0005413171;MOT;27/10/2023;;LP;83,36;2232000;83,06;83,44;
IT0005413171;MOT;30/10/2023;;LP;83,79;2559000;83,51;83,89;
IT0005413171;MOT;31/10/2023;;LP;83,87;3169000;83,84;84,05;
IT0005413171;MOT;01/11/2023;;LP;84,26;4559000;83,59;84,27;
IT0005413171;MOT;02/11/2023;;LP;84,61;4319000;84,38;85,05;
IT0005413171;MOT;03/11/2023;;LP;85,24;1578000;84,66;85,29;
IT0005413171;MOT;06/11/2023;;LP;84,56;700000;84,56;85;
IT0005413171;MOT;07/11/2023;;LP;84,98;2900000;84,51;84,98;
IT0005413171;MOT;08/11/2023;;LP;85,19;3179000;84,85;85,23;
IT0005413171;MOT;09/11/2023;;LP;85,11;4568000;85,02;85,24;
IT0005413171;MOT;10/11/2023;;LP;84,77;5162000;84,58;84,92;
IT0005413171;MOT;13/11/2023;;LP;84,79;763000;84,76;85,06;
IT0005413171;MOT;14/11/2023;;LP;85,63;2454000;84,78;85,63;
IT0005413171;MOT;15/11/2023;;LP;85,54;3096000;85,45;85,8;
IT0005413171;MOT;16/11/2023;;LP;86,06;3441000;85,66;86,14;
IT0005413171;MOT;17/11/2023;;LP;86;1796000;86;86,53;
IT0005413171;MOT;20/11/2023;;LP;86,08;857000;85,93;86,25;
IT0005413171;MOT;21/11/2023;;LP;86,15;1600000;86,14;86,3;
IT0005413171;MOT;22/11/2023;;LP;86,17;1749000;86;86,45;
IT0005413171;MOT;23/11/2023;;LP;85,76;2698000;85,76;86,13;
IT0005413171;MOT;24/11/2023;;LP;85,71;631000;85,61;85,79;
IT0005413171;MOT;27/11/2023;;LP;86,31;996000;85,78;86,33;
IT0005413171;MOT;28/11/2023;;LP;87,08;6699000;86,1;87,08;
IT0005413171;MOT;29/11/2023;;LP;87,04;3840000;86,76;87,11;
IT0005413171;MOT;30/11/2023;;LP;86,78;3164000;86,68;87,22;
IT0005413171;MOT;01/12/2023;;LP;87,69;4078000;86,86;87,69;
IT0005413171;MOT;04/12/2023;;LP;87,56;3996000;87,44;87,76;
IT0005413171;MOT;05/12/2023;;LP;88,12;11172000;87,76;88,16;
IT0005413171;MOT;06/12/2023;;LP;88,23;1878000;87,86;88,33;
IT0005413171;MOT;07/12/2023;;LP;88,41;1509000;88,23;88,48;
IT0005413171;MOT;08/12/2023;;LP;87,81;520000;87,74;88,29;
IT0005413171;MOT;11/12/2023;;LP;87,73;1860000;87,67;87,82;
IT0005413171;MOT;12/12/2023;;LP;87,94;2965000;87,8;88,19;
IT0005413171;MOT;13/12/2023;;LP;88,4;2610000;88,02;88,4;
IT0005413171;MOT;14/12/2023;;LP;89,2;5447000;88,95;89,54;
IT0005413171;MOT;15/12/2023;;LP;89,55;5566000;89,16;89,73;
IT0005413171;MOT;18/12/2023;;LP;89,46;3150000;89,34;89,74;
IT0005413171;MOT;19/12/2023;;LP;90,07;4124000;89,55;90,09;
IT0005413171;MOT;20/12/2023;;LP;90,45;5330000;90,09;90,45;
IT0005413171;MOT;21/12/2023;;LP;90,43;1585000;90,24;90,58;
IT0005413171;MOT;22/12/2023;;LP;90,62;1867000;90,23;90,71;
IT0005413171;MOT;27/12/2023;;LP;90,9;1936000;90,67;91,04;
IT0005413171;MOT;28/12/2023;;LP;90,48;1002000;90,41;91,09;
IT0005413171;MOT;29/12/2023;;LP;89,92;791000;89,88;90,5;
IT0005413171;MOT;02/01/2024;;LP;89,82;2426000;89,5;89,91;
IT0005413171;MOT;03/01/2024;;LP;89,78;2726000;89,4;89,78;
IT0005413171;MOT;04/01/2024;;LP;89,25;1398000;89,1;90;
IT0005413171;MOT;05/01/2024;;LP;89,09;1782000;88,65;89,27;
IT0005413171;MOT;08/01/2024;;LP;89,15;1992000;88,61;89,15;
IT0005413171;MOT;09/01/2024;;LP;88,88;7040000;88,75;89,07;
IT0005413171;MOT;10/01/2024;;LP;88,95;2721000;88,95;89,25;
IT0005413171;MOT;11/01/2024;;LP;89,16;4575000;88,97;89,4;
IT0005413171;MOT;12/01/2024;;LP;90,49;2975000;89,39;90,49;
IT0005413171;MOT;15/01/2024;;LP;89,45;1329000;89,26;89,53;
IT0005413171;MOT;16/01/2024;;LP;89,33;3170000;89,2;89,53;
IT0005413171;MOT;17/01/2024;;LP;88,6;2739000;88,51;89,06;
IT0005413171;MOT;18/01/2024;;LP;88,68;808000;88,63;88,83;
IT0005413171;MOT;19/01/2024;;LP;88,82;2706000;88,65;89,02;
IT0005413171;MOT;22/01/2024;;LP;89,07;29579000;88,89;89,16;
IT0005413171;MOT;23/01/2024;;LP;88,75;5500000;88,71;88,96;
IT0005413171;MOT;24/01/2024;;LP;88,84;6613000;88,78;89,15;
IT0005413171;MOT;25/01/2024;;LP;89,22;4240000;88,53;89,23;
IT0005413171;MOT;26/01/2024;;LP;89,27;6330000;89,15;89,53;
IT0005413171;MOT;29/01/2024;;LP;89,72;3497000;89,46;89,75;
IT0005413171;MOT;30/01/2024;;LP;89,32;2972000;89,25;89,88;
IT0005413171;MOT;31/01/2024;;LP;89,82;5286000;89,46;89,87;
IT0005413171;MOT;01/02/2024;;LP;89,87;16415000;89,45;89,87;
IT0005413171;MOT;02/02/2024;;LP;89,4;12878000;89,24;89,85;
IT0005413171;MOT;05/02/2024;;LP;88,88;6191000;88,82;89,2;
IT0005413171;MOT;06/02/2024;;LP;89,1;4046000;88,87;89,14;
IT0005413171;MOT;07/02/2024;;LP;88,96;1441000;88,96;89,18;
IT0005413171;MOT;08/02/2024;;LP;88,66;2960000;88,65;89,05;
IT0005413171;MOT;09/02/2024;;LP;88,47;3359000;88,38;88,68;
IT0005413171;MOT;12/02/2024;;LP;88,73;8181000;88,56;88,85;
IT0005413171;MOT;13/02/2024;;LP;88,6;7341000;88,44;89,06;
IT0005413171;MOT;14/02/2024;;LP;88,93;2080000;88,59;88,93;
IT0005413171;MOT;15/02/2024;;LP;89,07;3619000;89,07;89,33;
IT0005413171;MOT;16/02/2024;;LP;88,89;2142000;88,72;89;
IT0005413171;MOT;19/02/2024;;LP;88,74;1807000;88,72;88,96;
IT0005413171;MOT;20/02/2024;;LP;89;1501000;88,79;89,05;
IT0005413171;MOT;21/02/2024;;LP;88,5;11441000;88,5;89,03;
IT0005413171;MOT;22/02/2024;;LP;88,58;2793000;88,2;88,68;
IT0005413171;MOT;23/02/2024;;LP;89,15;4102000;88,29;89,15;
IT0005413171;MOT;26/02/2024;;LP;88,78;4461000;88,72;89,29;
IT0005413171;MOT;27/02/2024;;LP;88,7;2214000;88,7;88,87;
IT0005413171;MOT;28/02/2024;;LP;88,75;1838000;88,64;88,84;
IT0005413171;MOT;29/02/2024;;LP;89,04;2250000;88,41;89,05;
IT0005413171;MOT;01/03/2024;;LP;88,87;3234000;88,6;88,95;
IT0005413171;MOT;04/03/2024;;LP;89,08;527000;88,68;89,09;
IT0005413171;MOT;05/03/2024;;LP;89,67;2540000;89,21;89,72;
IT0005413171;MOT;06/03/2024;;LP;89,93;6108000;89,58;89,93;
IT0005413171;MOT;07/03/2024;;LP;90,22;2868000;89,77;90,5;
IT0005413171;MOT;08/03/2024;;LP;90,38;3061000;90,21;90,49;
IT0005413171;MOT;11/03/2024;;LP;90,17;2298000;90,06;90,58;
IT0005413171;MOT;12/03/2024;;LP;90,27;397000;90,14;90,46;
IT0005413171;MOT;13/03/2024;;LP;90,38;4606000;90,17;90,44;
IT0005413171;MOT;14/03/2024;;LP;89,87;5139000;89,87;90,62;
IT0005413171;MOT;15/03/2024;;LP;89,63;11505000;89,61;89,87;
IT0005413171;MOT;18/03/2024;;LP;89,79;1008000;89,65;89,84;
IT0005413171;MOT;19/03/2024;;LP;89,76;1497000;89,68;89,86;
IT0005413171;MOT;20/03/2024;;LP;89,67;4551000;89,66;89,92;
IT0005413171;MOT;21/03/2024;;LP;89,9;2438000;89,79;90,09;
IT0005413171;MOT;22/03/2024;;LP;90,15;1889000;89,92;90,17;
IT0005413171;MOT;25/03/2024;;LP;89,85;4589000;89,79;90,18;
IT0005413171;MOT;26/03/2024;;LP;90,03;1334000;89,89;90,14;
IT0005413171;MOT;27/03/2024;;LP;90,3;1404000;90,14;90,3;
IT0005413171;MOT;28/03/2024;;LP;90,02;1312000;89,85;90,13;
IT0005413171;MOT;02/04/2024;;LP;89,47;3151000;89,28;89,87;
IT0005413171;MOT;03/04/2024;;LP;89,12;6950000;89;89,48;
IT0005413171;MOT;04/04/2024;;LP;89,84;2064000;89,4;89,87;
IT0005413171;MOT;05/04/2024;;LP;89,42;1361000;89,42;89,83;
IT0005413171;MOT;08/04/2024;;LP;89,3;1352000;89,24;89,38;
IT0005413171;MOT;09/04/2024;;LP;89,73;1070000;89,4;89,82;
IT0005413171;MOT;10/04/2024;;LP;89,53;1925000;89,35;90,1;
IT0005413171;MOT;11/04/2024;;LP;88,95;7398000;88,95;89,41;
IT0005413171;MOT;12/04/2024;;LP;89,69;5409000;89,43;89,89;
IT0005413171;MOT;15/04/2024;;LP;89,27;1523000;89,25;89,69;
IT0005413171;MOT;16/04/2024;;LP;88,87;1066000;88,72;89,19;
IT0005413171;MOT;17/04/2024;;LP;88,97;1249000;88,72;89,04;
IT0005413171;MOT;18/04/2024;;LP;88,86;819000;88,86;89,21;
IT0005413171;MOT;19/04/2024;;LP;88,81;9515000;88,72;89,14;
IT0005413171;MOT;22/04/2024;;LP;89,19;754000;88,76;89,21;
IT0005413171;MOT;23/04/2024;;LP;89,25;3541000;89,01;89,36;
IT0005413171;MOT;24/04/2024;;LP;88,61;1665000;88,57;89,08;
IT0005413171;MOT;25/04/2024;;LP;88,48;498000;88,23;88,71;
