"Date","Price","Open","High","Low","Change %"
"04/30/2024","91.04","91.18","91.18","91.04","-0.19%"
"04/29/2024","91.21","91.21","91.21","91.21","0.33%"
"04/26/2024","90.91","90.91","90.91","90.91","-0.26%"
"04/24/2024","91.15","91.26","91.27","91.15","0.10%"
"04/22/2024","91.06","91.06","91.06","91.06","-0.11%"
"04/19/2024","91.16","91.16","91.16","91.16","-0.07%"
"04/18/2024","91.22","91.46","91.46","91.22","-0.12%"
"04/17/2024","91.33","91.32","91.33","91.32","-0.56%"
"04/12/2024","91.84","91.69","91.84","91.69","0.53%"
"04/11/2024","91.36","91.41","91.41","91.29","-0.60%"
"04/10/2024","91.91","91.91","91.91","91.91","0.29%"
"04/09/2024","91.64","91.62","91.64","91.62","-0.04%"
"04/05/2024","91.68","91.68","91.68","91.68","-0.15%"
"04/04/2024","91.82","91.82","91.83","91.74","0.17%"
"04/03/2024","91.66","91.66","91.66","91.66","0.09%"
"04/02/2024","91.58","91.73","91.73","91.58","-0.40%"
"03/28/2024","91.95","91.74","91.95","91.73","0.01%"
"03/27/2024","91.94","91.94","91.94","91.94","0.29%"
"03/26/2024","91.67","91.82","91.82","91.67","-0.33%"
"03/22/2024","91.97","91.98","91.98","91.97","0.35%"
"03/20/2024","91.65","91.73","91.73","91.65","0.14%"
"03/19/2024","91.52","91.52","91.52","91.52","0.15%"
"03/15/2024","91.38","91.38","91.38","91.38","-0.46%"
"03/13/2024","91.80","91.80","91.80","91.80","-0.24%"
"03/12/2024","92.02","92.02","92.02","92.02","-0.08%"
"03/11/2024","92.09","92.16","92.16","92.09","0.04%"
"03/08/2024","92.05","92.16","92.16","92.05","0.27%"
"03/07/2024","91.80","91.80","91.80","91.80","-0.21%"
"03/06/2024","91.99","91.99","91.99","91.99","0.13%"
"03/05/2024","91.87","91.86","91.87","91.86","0.69%"
"03/01/2024","91.24","91.24","91.24","91.24","-0.08%"
"02/27/2024","91.31","91.37","91.38","91.24","-0.19%"
"02/26/2024","91.48","91.41","91.48","91.41","0.13%"
"02/22/2024","91.36","91.36","91.36","91.36","-0.21%"
"02/21/2024","91.55","91.63","91.63","91.55","0.00%"
"02/20/2024","91.55","91.55","91.55","91.55","0.07%"
"02/19/2024","91.49","91.57","91.57","91.49","-0.07%"
"02/16/2024","91.55","91.51","91.55","91.51","-0.29%"
"02/15/2024","91.82","91.89","91.89","91.82","0.07%"
"02/13/2024","91.76","91.76","91.76","91.76","0.02%"
"02/12/2024","91.74","91.78","91.78","91.74","0.12%"
"02/09/2024","91.63","91.63","91.63","91.63","-0.56%"
"02/07/2024","92.15","92.15","92.15","92.15","0.25%"
"02/06/2024","91.92","91.92","91.92","91.92","-0.12%"
"02/05/2024","92.03","92.07","92.07","92.03","-0.32%"
"02/02/2024","92.33","92.53","92.53","92.33","-0.51%"
"02/01/2024","92.80","92.74","92.80","92.74","0.31%"
"01/31/2024","92.51","92.51","92.51","92.51","0.10%"
"01/29/2024","92.42","92.26","92.42","92.26","0.04%"
"01/26/2024","92.38","92.36","92.38","92.36","0.25%"
"01/25/2024","92.15","92.15","92.15","92.15","0.18%"
"01/23/2024","91.98","91.90","91.98","91.90","-0.08%"
"01/22/2024","92.05","92.10","92.10","92.05","0.03%"
"01/18/2024","92.02","91.96","92.07","91.96","0.01%"
"01/17/2024","92.01","92.23","92.23","92.01","-0.49%"
"01/16/2024","92.46","92.46","92.46","92.46","0.04%"
"01/15/2024","92.42","92.40","92.50","92.40","-0.28%"
"01/12/2024","92.68","92.68","92.68","92.68","0.30%"
"01/11/2024","92.40","92.14","92.40","92.14","-0.14%"
"01/05/2024","92.53","92.50","92.53","92.50","-0.60%"
"01/03/2024","93.09","92.95","93.09","92.95","0.01%"
"01/02/2024","93.08","93.00","93.08","93.00","-0.66%"
"12/27/2023","93.70","93.70","93.70","93.70","0.42%"
"12/21/2023","93.31","93.31","93.31","93.31","0.00%"
"12/20/2023","93.31","93.36","93.36","93.31","0.59%"
"12/18/2023","92.76","93.02","93.02","92.76","0.15%"
"12/15/2023","92.62","92.83","92.83","92.62","0.13%"
"12/14/2023","92.50","92.98","92.98","92.50","0.43%"
"12/13/2023","92.10","92.10","92.10","92.10","0.20%"
"12/12/2023","91.92","91.85","91.92","91.85","-0.23%"
"12/08/2023","92.13","92.13","92.13","92.13","0.17%"
"12/06/2023","91.97","92.01","92.01","91.86","0.04%"
"12/05/2023","91.93","91.93","91.93","91.93","0.19%"
"12/04/2023","91.76","91.53","91.82","91.53","0.89%"
"11/30/2023","90.95","91.29","91.34","90.95","0.39%"
"11/28/2023","90.60","90.60","90.60","90.60","0.18%"
"11/27/2023","90.44","90.27","90.44","90.27","0.30%"
"11/23/2023","90.17","90.17","90.17","90.17","-0.25%"
"11/22/2023","90.40","90.40","90.40","90.40","0.26%"
"11/15/2023","90.17","90.17","90.17","90.17","0.12%"
"11/14/2023","90.06","89.69","90.06","89.65","-0.59%"
"11/13/2023","90.59","89.66","90.59","89.66","0.92%"
"11/10/2023","89.76","89.69","89.76","89.69","-0.10%"
"11/09/2023","89.85","89.85","89.85","89.85","0.08%"
"11/06/2023","89.78","89.80","89.80","89.78","0.00%"
"11/03/2023","89.78","89.62","89.78","89.62","0.40%"
"10/31/2023","89.42","89.42","89.42","89.42","0.18%"
"10/27/2023","89.26","89.26","89.26","89.26","0.13%"
"10/26/2023","89.14","88.88","89.14","88.88","0.16%"
"10/25/2023","89.00","89.04","89.04","89.00","-0.06%"
"10/24/2023","89.05","89.05","89.05","89.05","0.41%"
"10/23/2023","88.69","88.69","88.69","88.69","0.12%"
"10/19/2023","88.58","88.58","88.58","88.58","-0.62%"
"10/16/2023","89.13","89.13","89.13","89.13","-0.36%"
"10/12/2023","89.45","89.45","89.45","89.45","0.10%"
"10/11/2023","89.36","89.36","89.36","89.36","0.18%"
"10/10/2023","89.20","89.20","89.20","89.20","0.24%"
"10/09/2023","88.99","88.99","88.99","88.99","0.44%"
"10/06/2023","88.60","88.60","88.60","88.60","-0.03%"
"10/05/2023","88.63","88.71","88.71","88.63","-0.05%"
"10/04/2023","88.67","88.67","88.67","88.67","-0.18%"
"10/02/2023","88.83","88.83","88.83","88.83","0.38%"
"09/28/2023","88.49","88.49","88.49","88.49","-0.38%"
"09/25/2023","88.83","88.98","88.98","88.83","-0.50%"
"09/13/2023","89.28","89.35","89.35","89.28","-0.41%"
"09/08/2023","89.65","89.65","89.65","89.65","0.04%"
"09/06/2023","89.61","89.61","89.61","89.61","-0.02%"
"09/04/2023","89.63","89.63","89.63","89.63","-0.13%"
"08/23/2023","89.75","89.75","89.75","89.75","-0.22%"
"08/10/2023","89.95","89.95","89.95","89.95","-0.03%"
"07/27/2023","89.98","89.98","89.98","89.98","0.12%"
"07/26/2023","89.87","89.87","89.87","89.87","0.09%"
"07/20/2023","89.79","89.94","89.94","89.79","0.66%"
"07/13/2023","89.20","89.20","89.20","89.20","-0.52%"
"06/29/2023","89.67","89.81","89.81","89.67","-0.04%"
"06/28/2023","89.71","89.71","89.71","89.71","-0.63%"
"06/26/2023","90.28","90.28","90.28","90.28","0.11%"
"06/23/2023","90.18","90.18","90.18","90.18","0.64%"
"06/15/2023","89.61","89.61","89.61","89.61","-0.78%"
"06/13/2023","90.31","90.16","90.31","90.16","0.23%"
"06/12/2023","90.10","90.10","90.10","90.10","-0.19%"
"06/07/2023","90.27","90.27","90.27","90.27","0.55%"
"05/29/2023","89.78","89.43","89.78","89.43","0.06%"
"05/25/2023","89.73","89.73","89.73","89.73","-0.02%"
"05/23/2023","89.75","89.75","89.75","89.75","-0.16%"
"05/22/2023","89.89","90.14","90.14","89.89","-0.06%"
"05/19/2023","89.94","89.94","89.94","89.94","0.07%"
"05/18/2023","89.88","90.13","90.13","89.88","-0.67%"
"05/17/2023","90.49","90.49","90.49","90.49","-0.01%"
"05/16/2023","90.50","90.50","90.50","90.50","-0.06%"
"05/15/2023","90.55","90.64","90.71","90.55","-0.22%"
"05/12/2023","90.75","90.75","90.75","90.75","0.17%"
"05/10/2023","90.60","90.60","90.60","90.60","-0.09%"
"05/09/2023","90.68","90.68","90.68","90.68","-0.41%"
"05/05/2023","91.05","91.05","91.05","91.05","0.42%"
"05/02/2023","90.67","90.17","90.67","90.17","0.99%"
"04/25/2023","89.78","89.78","89.78","89.78","0.40%"
"04/21/2023","89.42","89.58","89.58","89.42","-0.11%"
"04/20/2023","89.52","89.52","89.52","89.52","0.10%"
"04/19/2023","89.43","89.43","89.43","89.43","-0.08%"
"04/18/2023","89.50","89.50","89.50","89.50","0.02%"
"04/17/2023","89.48","89.48","89.48","89.48","-0.52%"
"04/14/2023","89.95","89.95","89.95","89.95","-0.23%"
"04/13/2023","90.16","90.16","90.16","90.16","0.14%"
"04/12/2023","90.03","91.15","91.15","90.03","-0.85%"
"04/11/2023","90.80","90.80","90.80","90.80","0.99%"
"03/31/2023","89.91","89.77","89.91","89.77","-0.11%"
"03/30/2023","90.01","90.01","90.01","90.01","-0.37%"
"03/29/2023","90.34","90.34","90.34","90.34","-0.22%"
"03/28/2023","90.54","90.53","90.54","90.53","-0.04%"
"03/27/2023","90.58","90.74","90.74","90.58","0.71%"
"03/22/2023","89.94","90.02","90.02","89.94","-1.80%"
"03/20/2023","91.59","91.59","91.59","91.59","0.56%"
"03/16/2023","91.08","90.40","91.08","90.40","1.14%"
"03/13/2023","90.05","90.05","90.05","90.05","2.16%"
"03/09/2023","88.15","88.15","88.15","88.15","-0.06%"
"03/06/2023","88.20","88.20","88.20","88.20","0.34%"
"03/01/2023","87.90","88.04","88.04","87.90","-0.11%"
"02/28/2023","88.00","88.00","88.00","88.00","-0.86%"
"02/27/2023","88.76","88.76","88.76","88.76","0.07%"
"02/24/2023","88.70","88.70","88.70","88.70","-0.49%"
"02/22/2023","89.14","89.14","89.14","89.14","0.27%"
"02/21/2023","88.90","89.18","89.18","88.90","-0.34%"
"02/20/2023","89.20","89.20","89.20","89.20","-0.11%"
"02/16/2023","89.30","89.30","89.30","89.30","-0.94%"
"02/14/2023","90.15","90.15","90.15","90.15","0.11%"
"02/10/2023","90.05","90.05","90.05","90.05","-0.17%"
"02/08/2023","90.20","90.20","90.20","90.20","-0.41%"
"02/07/2023","90.57","90.57","90.57","90.57","-0.15%"
"02/06/2023","90.71","90.71","90.71","90.71","0.63%"
"02/01/2023","90.14","90.14","90.14","90.14","-0.17%"
"01/30/2023","90.29","90.29","90.29","90.29","0.00%"
"01/27/2023","90.29","90.29","90.29","90.29","-0.76%"
"01/24/2023","90.98","90.98","90.98","90.98","-0.02%"
"01/20/2023","91.00","91.27","91.27","91.00","0.15%"
"01/12/2023","90.86","90.86","90.86","90.86","0.63%"
"01/10/2023","90.29","90.29","90.29","90.29","0.83%"
"01/03/2023","89.55","89.55","89.55","89.55","0.45%"
"12/30/2022","89.15","89.15","89.15","89.15","-0.76%"
"12/23/2022","89.83","89.83","89.83","89.83","-0.67%"
"12/20/2022","90.44","90.44","90.44","90.44","-0.55%"
"12/19/2022","90.94","90.94","90.94","90.94","0.26%"
"12/16/2022","90.70","90.69","90.70","90.69","-2.59%"
"12/02/2022","93.11","93.11","93.11","93.11","1.12%"
"11/25/2022","92.08","92.08","92.08","92.08","1.86%"
"11/07/2022","90.40","90.40","90.40","90.40","-1.22%"
"11/02/2022","91.52","91.63","91.63","91.52","0.64%"
"10/26/2022","90.94","91.03","91.03","90.94","1.00%"
"10/24/2022","90.04","90.51","90.51","90.04","0.36%"
"10/20/2022","89.72","89.78","89.78","89.72","-1.46%"
"10/07/2022","91.05","91.05","91.05","91.05","0.51%"
"09/26/2022","90.59","90.59","90.59","90.59","-2.68%"
"09/12/2022","93.08","93.08","93.08","93.08","-1.63%"
"08/29/2022","94.62","94.62","94.62","94.62","-1.95%"
"08/19/2022","96.50","96.50","96.50","96.50","-1.28%"
"08/12/2022","97.75","97.75","97.75","97.75","-0.58%"
"08/09/2022","98.32","98.32","98.32","98.32","-0.56%"
"07/28/2022","98.87","98.87","98.87","98.87","0.73%"
"07/26/2022","98.15","98.15","98.15","98.15","0.77%"
"07/22/2022","97.40","97.40","97.40","97.40","0.77%"
"07/19/2022","96.66","96.66","96.66","96.66","0.69%"
"07/04/2022","96.00","96.00","96.00","96.00","0.21%"
"07/01/2022","95.80","95.80","95.80","95.80","1.73%"
"06/29/2022","94.17","94.17","94.17","94.17","-0.40%"
"06/27/2022","94.55","95.22","95.22","94.55","-0.49%"
"06/24/2022","95.02","94.68","95.02","94.68","2.89%"
"06/16/2022","92.35","92.35","92.35","92.35","-0.33%"
"06/14/2022","92.66","92.66","92.66","92.66","-3.23%"
"06/09/2022","95.75","95.75","95.75","95.75","-0.10%"
"06/08/2022","95.85","95.85","95.85","95.85","-0.23%"
"06/07/2022","96.07","96.07","96.07","96.07","-0.19%"
"06/03/2022","96.25","96.30","96.30","96.25","-0.67%"
"06/01/2022","96.90","96.90","96.90","96.90","-0.10%"
"05/31/2022","97.00","97.00","97.00","97.00","-0.51%"
"05/30/2022","97.50","97.50","97.50","97.50","-0.74%"
"05/26/2022","98.23","98.23","98.23","98.23","0.22%"
"05/19/2022","98.01","98.01","98.01","98.01","0.45%"
"05/18/2022","97.57","97.43","97.57","97.43","-0.64%"
"05/16/2022","98.20","98.20","98.20","98.20","-0.41%"
"05/12/2022","98.60","98.60","98.60","98.60","1.49%"
"05/06/2022","97.15","97.64","97.64","97.15","-0.54%"
"05/05/2022","97.68","97.68","97.68","97.68","-0.02%"
"05/04/2022","97.70","97.70","97.70","97.70","-0.05%"
"05/03/2022","97.75","97.75","97.75","97.75","-0.46%"
"05/02/2022","98.20","98.20","98.20","98.20","-0.83%"
"04/27/2022","99.02","99.02","99.02","99.02","0.18%"
"04/26/2022","98.84","98.84","98.84","98.84","0.58%"
"04/22/2022","98.27","98.27","98.27","98.27","-0.03%"
"04/21/2022","98.30","98.30","98.30","98.30","-0.10%"
"04/19/2022","98.40","98.42","98.42","98.40","0.09%"
"04/12/2022","98.31","98.31","98.31","98.31","-1.99%"
"04/05/2022","100.31","100.31","100.31","100.31","-3.86%"
"03/03/2022","104.34","104.34","104.34","104.34","2.29%"
"02/15/2022","102.00","102.00","102.00","102.00","-0.12%"
"02/11/2022","102.12","102.12","102.12","102.12","-2.19%"
"02/01/2022","104.41","104.41","104.41","104.41","-0.59%"
"01/28/2022","105.03","105.03","105.03","105.03","-0.31%"
"01/25/2022","105.36","105.36","105.36","105.36","-1.26%"
"12/28/2021","106.70","106.69","106.70","106.69","-0.44%"
"12/17/2021","107.17","107.17","107.17","107.17","-0.26%"
"11/29/2021","107.45","107.45","107.45","107.45","0.25%"
"11/26/2021","107.18","107.18","107.18","107.18","0.64%"
"11/16/2021","106.50","106.50","106.50","106.50","0.60%"
"11/02/2021","105.86","105.86","105.86","105.86","-0.11%"
"10/21/2021","105.98","105.98","105.98","105.98","-0.04%"
"10/14/2021","106.02","106.02","106.02","106.02","-0.53%"
"10/06/2021","106.58","106.58","106.58","106.58","-0.48%"
"10/01/2021","107.09","107.09","107.09","107.09","-0.08%"
"09/23/2021","107.18","107.18","107.18","107.18","-0.36%"
"09/15/2021","107.57","107.57","107.57","107.57","-0.67%"
"07/20/2021","108.30","108.30","108.30","108.30","0.65%"
"07/14/2021","107.60","107.60","107.60","107.60","0.09%"
"07/13/2021","107.50","107.50","107.50","107.50","-0.03%"
"07/07/2021","107.53","107.53","107.53","107.53","0.42%"
"07/05/2021","107.08","106.97","107.08","106.97","0.49%"
"06/30/2021","106.56","106.56","106.56","106.56","0.03%"
"06/29/2021","106.53","106.53","106.53","106.53","-0.05%"
"06/28/2021","106.58","106.58","106.58","106.58","-0.22%"
"06/22/2021","106.81","106.81","106.81","106.81","-0.11%"
"06/18/2021","106.93","106.93","106.93","106.93","0.12%"
"06/17/2021","106.80","106.78","106.80","106.78","-0.43%"
"06/14/2021","107.26","107.26","107.26","107.26","0.28%"
"06/11/2021","106.96","106.96","106.96","106.96","0.28%"
"06/08/2021","106.66","106.66","106.66","106.66","-0.08%"
"06/04/2021","106.75","106.75","106.75","106.75","-0.07%"
"06/03/2021","106.83","106.83","106.83","106.83","-0.02%"
"05/26/2021","106.85","106.85","106.85","106.85","0.94%"
"05/19/2021","105.86","105.86","105.86","105.86","0.18%"
"05/18/2021","105.67","105.67","105.67","105.67","-1.13%"
"05/07/2021","106.88","106.84","106.88","106.84","-0.06%"
"05/04/2021","106.94","106.94","106.94","106.94","-0.14%"
"04/28/2021","107.09","107.09","107.09","107.09","-0.20%"
"04/26/2021","107.30","107.30","107.30","107.30","-0.18%"
"04/23/2021","107.49","107.49","107.49","107.49","-0.01%"
"04/16/2021","107.50","107.50","107.50","107.50","0.25%"
"04/15/2021","107.23","107.23","107.23","107.23","-0.37%"
"04/13/2021","107.63","107.63","107.63","107.63","-0.21%"
"04/12/2021","107.86","107.61","107.86","107.61","0.13%"
"04/09/2021","107.72","107.72","107.72","107.72","0.08%"
"04/06/2021","107.63","107.74","107.74","107.63","-0.48%"
"03/29/2021","108.15","108.15","108.15","108.15","0.00%"
"03/26/2021","108.15","108.15","108.15","108.15","0.25%"
"03/22/2021","107.88","107.88","107.88","107.88","0.20%"
"03/19/2021","107.66","107.66","107.66","107.66","-0.31%"
"03/15/2021","107.99","107.99","107.99","107.99","0.13%"
"03/12/2021","107.85","107.85","107.85","107.85","0.33%"
"03/08/2021","107.49","107.49","107.49","107.49","-0.40%"
"03/04/2021","107.92","107.72","107.92","107.72","0.38%"
"03/01/2021","107.51","107.51","107.51","107.51","-0.13%"
"02/23/2021","107.65","107.65","107.65","107.65","0.13%"
"02/22/2021","107.51","107.51","107.51","107.51","-0.60%"
"02/18/2021","108.16","108.16","108.16","108.16","-0.07%"
"02/16/2021","108.24","108.58","108.58","108.24","-0.33%"
"02/15/2021","108.60","108.38","108.60","108.38","-0.31%"
"02/08/2021","108.94","108.94","108.94","108.94","-0.08%"
"02/05/2021","109.03","109.03","109.03","109.03","-0.09%"
"02/04/2021","109.13","109.13","109.13","109.13","-0.22%"
"02/01/2021","109.37","109.37","109.37","109.37","-0.33%"
"01/26/2021","109.73","109.73","109.73","109.73","0.30%"
"01/19/2021","109.40","109.40","109.40","109.40","-0.48%"
"12/29/2020","109.93","109.93","109.93","109.93","0.15%"
"12/23/2020","109.77","109.77","109.77","109.77","-0.26%"
"12/22/2020","110.06","110.06","110.06","110.06","-0.09%"
"12/17/2020","110.16","110.16","110.16","110.16","0.08%"
"12/16/2020","110.07","110.07","110.07","110.07","-0.39%"
"12/15/2020","110.50","110.50","110.50","110.50","0.08%"
"12/14/2020","110.41","110.41","110.41","110.41","0.05%"
"12/11/2020","110.35","110.40","110.40","110.35","-0.06%"
"12/10/2020","110.42","110.42","110.42","110.42","0.36%"
"12/07/2020","110.02","110.02","110.02","110.02","-0.02%"
"12/04/2020","110.04","110.04","110.04","110.04","0.12%"
"12/03/2020","109.91","109.91","109.91","109.91","0.12%"
"12/02/2020","109.78","109.78","109.78","109.78","-0.11%"
"12/01/2020","109.90","109.97","109.97","109.90","-0.15%"
"11/27/2020","110.07","110.07","110.07","110.07","-0.07%"
"11/25/2020","110.15","110.20","110.20","110.15","-0.07%"
"11/24/2020","110.23","110.23","110.23","110.23","0.04%"
"11/19/2020","110.19","110.19","110.19","110.19","0.48%"
"11/11/2020","109.66","109.66","109.66","109.66","-0.60%"
"11/04/2020","110.32","110.32","110.43","110.32","0.01%"
"11/03/2020","110.31","110.31","110.31","110.31","0.16%"
"10/30/2020","110.13","110.13","110.13","110.13","-0.22%"
"10/16/2020","110.37","110.37","110.37","110.37","0.26%"
"10/14/2020","110.08","110.08","110.08","110.08","0.09%"
"10/13/2020","109.98","109.85","109.98","109.85","0.12%"
"10/12/2020","109.85","109.72","109.85","109.72","-0.01%"
"10/09/2020","109.86","109.86","109.86","109.86","0.51%"
"10/08/2020","109.30","109.45","109.45","109.30","-0.29%"
"10/06/2020","109.62","109.62","109.62","109.62","-0.07%"
"10/05/2020","109.70","109.70","109.70","109.70","0.23%"
"10/01/2020","109.45","109.45","109.45","109.45","-0.19%"
"09/25/2020","109.66","109.66","109.66","109.66","0.01%"
"09/22/2020","109.65","109.81","109.81","109.65","0.05%"
"09/18/2020","109.59","109.59","109.59","109.59","0.09%"
"09/16/2020","109.49","109.49","109.49","109.49","0.65%"
"09/10/2020","108.78","108.70","108.78","108.70","-0.39%"
"09/09/2020","109.21","109.21","109.21","109.21","0.15%"
"09/07/2020","109.05","109.05","109.05","109.05","0.23%"
"09/02/2020","108.80","108.95","108.95","108.80","0.33%"
"08/31/2020","108.44","108.44","108.44","108.44","-0.60%"
"08/27/2020","109.09","109.09","109.09","109.09","0.41%"
"08/26/2020","108.64","108.64","108.64","108.64","-0.14%"
"08/25/2020","108.79","108.79","108.79","108.79","-0.37%"
"08/24/2020","109.19","109.19","109.19","109.19","-0.10%"
"08/21/2020","109.30","109.30","109.30","109.30","0.13%"
"08/18/2020","109.16","109.16","109.16","109.16","0.39%"
"08/14/2020","108.74","108.74","108.74","108.74","-0.15%"
"08/12/2020","108.90","108.90","108.90","108.90","-0.56%"
"08/11/2020","109.51","109.46","109.51","109.46","0.28%"
"08/07/2020","109.20","109.20","109.20","109.20","-0.10%"
"08/03/2020","109.31","109.31","109.31","109.31","0.18%"
"07/27/2020","109.11","108.96","109.11","108.96","0.25%"
"07/22/2020","108.84","108.84","108.84","108.84","-0.02%"
"07/09/2020","108.86","108.86","108.86","108.86","-0.01%"
"07/08/2020","108.87","108.54","108.87","108.54","0.18%"
"07/07/2020","108.67","108.67","108.67","108.67","0.06%"
"06/23/2020","108.60","108.56","108.60","108.56","0.09%"
"06/19/2020","108.50","108.50","108.50","108.50","0.23%"
"06/17/2020","108.25","108.25","108.25","108.25","0.09%"
"06/16/2020","108.15","108.15","108.15","108.15","0.23%"
"06/12/2020","107.90","107.36","107.90","107.36","-0.11%"
"06/11/2020","108.02","107.48","108.02","107.48","0.80%"
"06/10/2020","107.16","106.94","107.16","106.94","-0.10%"
"06/08/2020","107.27","107.27","107.27","107.27","0.36%"
"06/04/2020","106.89","106.89","106.89","106.89","-0.24%"
"06/01/2020","107.15","107.15","107.15","107.15","-0.76%"
"05/29/2020","107.97","107.89","107.97","107.89","0.19%"
"05/15/2020","107.76","107.76","107.76","107.76","0.08%"
"05/14/2020","107.67","107.67","107.67","107.67","0.12%"
"05/12/2020","107.54","107.54","107.54","107.54","-0.19%"
"05/08/2020","107.75","107.75","107.75","107.75","-0.02%"
"05/06/2020","107.77","107.77","107.77","107.77","0.39%"
"04/30/2020","107.35","107.35","107.35","107.35","-0.03%"
"04/28/2020","107.38","107.38","107.38","107.38","0.84%"
"04/23/2020","106.49","106.48","106.49","106.48","0.25%"
"04/22/2020","106.22","106.22","106.22","106.22","-0.13%"
"04/21/2020","106.36","106.36","106.36","106.36","0.15%"
"04/16/2020","106.20","106.20","106.20","106.20","-0.28%"
"04/09/2020","106.50","106.50","106.50","106.50","0.47%"
"04/08/2020","106.00","106.00","106.00","106.00","-0.56%"
"04/07/2020","106.60","106.60","106.60","106.60","-0.11%"
"04/06/2020","106.72","106.72","106.72","106.72","-1.31%"
"03/27/2020","108.14","108.14","108.14","108.14","2.03%"
"03/26/2020","105.99","105.99","105.99","105.99","-0.29%"
"03/20/2020","106.30","106.27","106.30","106.27","0.47%"
"03/19/2020","105.80","105.80","105.80","105.80","2.13%"
"03/18/2020","103.59","103.59","103.59","103.59","-2.69%"
"03/16/2020","106.45","106.45","106.45","106.45","-1.44%"
"03/13/2020","108.00","108.00","108.00","108.00","-1.82%"
"03/12/2020","110.00","110.00","110.00","110.00","-0.18%"
"03/10/2020","110.20","110.20","110.20","110.20","-0.99%"
"03/09/2020","111.30","111.30","111.30","111.30","0.90%"
"03/05/2020","110.31","110.31","110.31","110.31","0.44%"
"03/03/2020","109.83","109.86","109.97","109.75","-0.24%"
"02/28/2020","110.09","109.61","110.09","109.61","0.47%"
"02/25/2020","109.58","109.58","109.58","109.58","0.24%"
"02/21/2020","109.32","109.32","109.32","109.32","0.47%"
"02/11/2020","108.81","108.80","108.81","108.80","0.14%"
"02/10/2020","108.66","108.66","108.66","108.66","0.47%"
"02/06/2020","108.15","108.15","108.15","108.15","-0.81%"
"02/03/2020","109.03","109.03","109.03","109.03","0.10%"
"01/31/2020","108.92","108.92","108.92","108.92","0.32%"
"01/30/2020","108.57","108.75","108.75","108.57","-0.07%"
"01/29/2020","108.65","108.55","108.65","108.54","0.21%"
"01/28/2020","108.42","108.42","108.42","108.42","-0.20%"
"01/27/2020","108.64","108.33","108.64","108.33","0.51%"
"01/24/2020","108.09","108.09","108.09","108.09","0.03%"
"01/23/2020","108.06","107.77","108.06","107.77","0.89%"
"01/20/2020","107.11","107.11","107.11","107.11","-0.09%"
"01/16/2020","107.21","107.21","107.21","107.21","0.49%"
"01/14/2020","106.69","106.69","106.69","106.69","-0.35%"
"01/09/2020","107.06","107.06","107.06","107.06","-0.29%"
"01/07/2020","107.37","107.48","107.48","107.37","0.48%"
"12/27/2019","106.86","106.86","106.86","106.86","-0.09%"
"12/20/2019","106.96","106.96","106.96","106.96","-0.48%"
"12/17/2019","107.48","107.48","107.48","107.48","-0.07%"
"12/09/2019","107.56","107.55","107.56","107.55","0.01%"
"12/03/2019","107.55","107.55","107.55","107.55","0.07%"
"12/02/2019","107.48","107.47","107.48","107.47","-0.35%"
"11/29/2019","107.86","107.86","107.86","107.86","-0.03%"
"11/25/2019","107.89","107.89","107.89","107.89","-0.36%"
"11/20/2019","108.28","108.28","108.28","108.28","0.32%"
"11/19/2019","107.93","107.93","107.93","107.93","0.05%"
"11/18/2019","107.88","107.88","107.88","107.88","0.14%"
"11/15/2019","107.73","107.73","107.73","107.73","0.05%"
"11/14/2019","107.68","107.68","107.68","107.68","0.42%"
"11/12/2019","107.23","106.95","107.23","106.92","-0.22%"
"11/08/2019","107.47","107.08","107.47","107.08","-0.76%"
"11/04/2019","108.29","108.29","108.29","108.29","-0.05%"
"10/30/2019","108.34","108.34","108.34","108.34","0.13%"
"10/29/2019","108.20","108.20","108.20","108.20","-0.01%"
"10/28/2019","108.21","108.21","108.21","108.21","-0.27%"
"10/25/2019","108.50","108.52","108.52","108.50","0.17%"
"10/24/2019","108.32","108.32","108.32","108.32","0.29%"
"10/21/2019","108.01","108.18","108.18","108.00","-0.31%"
"10/18/2019","108.35","108.35","108.35","108.35","-0.06%"
"10/17/2019","108.41","108.27","108.41","108.27","-0.70%"
"10/14/2019","109.17","109.17","109.17","109.17","0.04%"
"10/11/2019","109.13","108.94","109.13","108.94","-0.82%"
"10/09/2019","110.03","110.03","110.03","110.03","0.12%"
"10/08/2019","109.90","109.90","109.90","109.90","-0.07%"
"10/04/2019","109.98","109.98","109.98","109.98","-0.01%"
"10/03/2019","109.99","109.99","109.99","109.99","0.02%"
"09/30/2019","109.97","109.97","109.97","109.97","0.02%"
"09/26/2019","109.95","110.02","110.20","109.95","-0.42%"
"09/25/2019","110.41","110.41","110.41","110.41","0.38%"
"09/24/2019","109.99","109.99","109.99","109.99","-0.15%"
"09/23/2019","110.16","109.66","110.16","109.66","0.69%"
"09/19/2019","109.40","109.25","109.40","109.25","-0.12%"
"09/18/2019","109.53","109.53","109.53","109.53","0.42%"
"09/16/2019","109.07","109.07","109.07","109.07","-0.29%"
"09/13/2019","109.39","109.08","109.39","109.08","-0.48%"
"09/12/2019","109.92","109.92","109.92","109.92","0.13%"
"09/11/2019","109.78","109.78","109.78","109.78","-0.01%"
"09/10/2019","109.79","109.88","109.88","109.79","-0.69%"
"09/06/2019","110.55","110.27","110.55","110.27","0.00%"
"09/05/2019","110.55","110.55","110.55","110.55","-0.75%"
"08/30/2019","111.38","111.25","111.38","111.25","-0.17%"
