isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
FR0013341682;MOT;04/04/2025;;LP;94,67;233000;94,39;94,69;
FR0013341682;MOT;07/04/2025;;LP;94,63;37000;94,59;95,1;
FR0013341682;MOT;08/04/2025;;LP;94,3;30000;94,3;94,5;
FR0013341682;MOT;09/04/2025;;LP;94,55;16000;94,55;94,7;
FR0013341682;MOT;10/04/2025;;LP;94,47;35000;94,3;94,49;
FR0013341682;MOT;11/04/2025;;LP;94,63;90000;94,37;94,63;
FR0013341682;MOT;14/04/2025;;LP;94,65;217000;94,5;94,67;
FR0013341682;MOT;15/04/2025;;LP;94,64;70000;94,64;94,87;
FR0013341682;MOT;16/04/2025;;LP;94,66;157025;94,66;94,83;
FR0013341682;MOT;17/04/2025;;LP;94,98;120000;94,9;94,98;
FR0013341682;MOT;22/04/2025;;LP;95,01;88683;95,01;95,07;
FR0013341682;MOT;23/04/2025;;LP;94,85;66000;94,85;94,97;
FR0013341682;MOT;24/04/2025;;LP;95,12;39000;95,04;95,12;
FR0013341682;MOT;25/04/2025;;LP;95,17;50000;94,89;95,18;
FR0013341682;MOT;28/04/2025;;LP;94,99;69000;94,99;94,99;
FR0013341682;MOT;29/04/2025;;LP;95,06;32215;95;95,06;
FR0013341682;MOT;30/04/2025;;LP;95,08;89000;94,99;95,34;
FR0013341682;MOT;02/05/2025;;LP;95,04;134000;95,04;95,1;
FR0013341682;MOT;05/05/2025;;LP;95;82000;95;95,02;
FR0013341682;MOT;06/05/2025;;LP;94,96;93000;94,92;95,03;
FR0013341682;MOT;07/05/2025;;LP;95;30000;95;95;
FR0013341682;MOT;08/05/2025;;LP;95,1;19000;95,1;95,1;
FR0013341682;MOT;09/05/2025;;LP;94,93;96000;94,93;95;
FR0013341682;MOT;12/05/2025;;LP;94,6;60000;94,6;94,73;
FR0013341682;MOT;13/05/2025;;LP;94,58;36000;94,56;94,6;
FR0013341682;MOT;14/05/2025;;LP;94,53;250000;94,53;94,61;
FR0013341682;MOT;15/05/2025;;LP;94,72;2000;94,72;94,72;
FR0013341682;MOT;16/05/2025;;LP;94,85;24000;94,79;94,85;
FR0013341682;MOT;19/05/2025;;LP;94,8;100000;94,8;94,8;
FR0013341682;MOT;20/05/2025;;LP;94,85;59200;94,85;94,88;
FR0013341682;MOT;21/05/2025;;LP;94,78;143000;94,64;94,91;
FR0013341682;MOT;22/05/2025;;LP;94,84;85000;94,7;94,85;
FR0013341682;MOT;23/05/2025;;LP;95,1;123000;94,83;95,1;
FR0013341682;MOT;26/05/2025;;LP;94,99;741000;94,95;95,03;
FR0013341682;MOT;27/05/2025;;LP;95,02;283000;94,99;95,07;
FR0013341682;MOT;28/05/2025;;LP;94,99;641000;94,96;95,05;
FR0013341682;MOT;29/05/2025;;LP;95,1;44000;94,9;95,1;
FR0013341682;MOT;30/05/2025;;LP;95,15;142000;94,93;95,19;
FR0013341682;MOT;02/06/2025;;LP;95,22;68000;95,1;95,22;
FR0013341682;MOT;03/06/2025;;LP;95,16;2070000;95,15;95,21;
FR0013341682;MOT;04/06/2025;;LP;95,04;217000;95,04;95,27;
FR0013341682;MOT;05/06/2025;;LP;94,9;422000;94,9;95,16;
FR0013341682;MOT;06/06/2025;;LP;94,86;113000;94,85;95,03;
FR0013341682;MOT;09/06/2025;;LP;94,89;244000;94,85;95,1;
FR0013341682;MOT;10/06/2025;;LP;94,86;43000;94,86;95,05;
FR0013341682;MOT;11/06/2025;;LP;94,99;3087000;94,93;95,01;
FR0013341682;MOT;12/06/2025;;RP;95,05;0;0;0;
FR0013341682;MOT;13/06/2025;;LP;95,01;73000;94,99;95,01;
FR0013341682;MOT;16/06/2025;;LP;94,94;111000;94,8;95,04;
FR0013341682;MOT;17/06/2025;;LP;94,91;194000;94,91;95;
FR0013341682;MOT;18/06/2025;;LP;94,71;541000;94,71;94,98;
FR0013341682;MOT;19/06/2025;;LP;94,95;111000;94,79;94,95;
FR0013341682;MOT;20/06/2025;;LP;94,92;96000;94,92;94,99;
FR0013341682;MOT;23/06/2025;;LP;94,9;16000;94,9;94,98;
FR0013341682;MOT;24/06/2025;;LP;95;108000;94,97;95,06;
FR0013341682;MOT;25/06/2025;;LP;95;517000;95;95,06;
FR0013341682;MOT;26/06/2025;;LP;95,13;2084211;95,12;95,63;
FR0013341682;MOT;27/06/2025;;LP;95,06;3000;95,06;95,06;
FR0013341682;MOT;30/06/2025;;LP;95,05;129000;95;95,1;
FR0013341682;MOT;01/07/2025;;LP;95,08;46260;95,06;95,16;
FR0013341682;MOT;02/07/2025;;LP;94,94;371013;94,91;95,08;
FR0013341682;MOT;03/07/2025;;LP;95,11;79000;94,94;95,11;
FR0013341682;MOT;04/07/2025;;LP;95,2;117000;94,87;95,2;
FR0013341682;MOT;07/07/2025;;LP;95,11;80000;95,11;96,19;
FR0013341682;MOT;08/07/2025;;LP;94,95;393000;94,94;94,95;
FR0013341682;MOT;09/07/2025;;LP;95;76000;94,95;95;
FR0013341682;MOT;10/07/2025;;LP;94,9;83000;94,9;94,99;
FR0013341682;MOT;11/07/2025;;LP;94,85;26000;94,85;94,9;
FR0013341682;MOT;14/07/2025;;LP;94,8;45000;94,8;94,88;
FR0013341682;MOT;15/07/2025;;LP;94,91;408000;94,91;95,03;
FR0013341682;MOT;16/07/2025;;LP;95;371000;94,86;95,03;
FR0013341682;MOT;17/07/2025;;LP;95,03;507000;95,03;95,07;
FR0013341682;MOT;18/07/2025;;LP;95,01;190254;94,92;95,11;
FR0013341682;MOT;21/07/2025;;LP;95,23;75000;95,13;95,23;
FR0013341682;MOT;22/07/2025;;LP;95,21;110000;95,2;95,23;
FR0013341682;MOT;23/07/2025;;LP;95,29;102000;95,25;95,33;
FR0013341682;MOT;24/07/2025;;LP;95,05;494000;95,05;95,16;
FR0013341682;MOT;25/07/2025;;LP;94,87;116000;94,83;95;
FR0013341682;MOT;28/07/2025;;LP;95,03;102000;94,97;95,12;
FR0013341682;MOT;29/07/2025;;LP;95,03;573000;94,95;95,1;
FR0013341682;MOT;30/07/2025;;LP;94,97;374457;94,94;95,18;
FR0013341682;MOT;31/07/2025;;LP;94,63;312000;94,63;95,06;
FR0013341682;MOT;01/08/2025;;LP;95,09;431266;94,92;95,13;
FR0013341682;MOT;04/08/2025;;LP;95,18;230000;95;95,18;
FR0013341682;MOT;05/08/2025;;LP;95,14;374000;95,12;95,18;
FR0013341682;MOT;06/08/2025;;LP;95,17;243000;95,12;95,17;
FR0013341682;MOT;07/08/2025;;LP;95,16;213000;95,09;95,18;
FR0013341682;MOT;08/08/2025;;LP;95,03;173000;95;95,12;
FR0013341682;MOT;11/08/2025;;LP;95,01;410763;95,01;95,09;
FR0013341682;MOT;12/08/2025;;LP;94,95;50000;94,95;94,95;
FR0013341682;MOT;13/08/2025;;LP;95,14;13000;94,95;95,14;
FR0013341682;MOT;14/08/2025;;LP;95,09;126000;95,07;95,14;
FR0013341682;MOT;18/08/2025;;LP;94,89;343000;94,89;95,13;
FR0013341682;MOT;19/08/2025;;LP;94,99;88850;94,96;95,11;
FR0013341682;MOT;20/08/2025;;LP;94,98;82000;94,98;95,13;
FR0013341682;MOT;21/08/2025;;LP;95;20000;94,93;95;
FR0013341682;MOT;22/08/2025;;LP;95,11;120000;94,94;95,11;
FR0013341682;MOT;25/08/2025;;LP;94,96;87000;94,87;95,03;
FR0013341682;MOT;26/08/2025;;LP;95,02;95000;94,95;95,02;
FR0013341682;MOT;27/08/2025;;LP;94,95;651000;94,94;95,2;
FR0013341682;MOT;28/08/2025;;LP;95,05;20000;95,05;95,12;
FR0013341682;MOT;29/08/2025;;LP;95,07;120000;95;95,07;
FR0013341682;MOT;01/09/2025;;LP;94,97;94000;94,93;95,05;
FR0013341682;MOT;02/09/2025;;LP;94,97;439000;94,88;95,1;
FR0013341682;MOT;03/09/2025;;LP;95,02;422534;94,7;95,12;
FR0013341682;MOT;04/09/2025;;LP;95,05;158000;94,86;95,11;
FR0013341682;MOT;05/09/2025;;LP;95,12;174999;95,11;95,31;
FR0013341682;MOT;08/09/2025;;LP;95,24;196000;95,15;95,24;
FR0013341682;MOT;09/09/2025;;LP;95,19;211000;94,76;95,2;
FR0013341682;MOT;10/09/2025;;LP;95,19;87000;95,17;95,28;
FR0013341682;MOT;11/09/2025;;LP;95,15;75000;95,15;95,21;
FR0013341682;MOT;12/09/2025;;LP;95,01;62000;95,01;95,09;
FR0013341682;MOT;15/09/2025;;LP;95,09;85499;94,79;95,11;
FR0013341682;MOT;16/09/2025;;LP;94,99;7000;94,99;94,99;
FR0013341682;MOT;17/09/2025;;LP;95,13;45000;95,08;95,15;
FR0013341682;MOT;18/09/2025;;LP;95,09;38500;95,09;96,11;
FR0013341682;MOT;19/09/2025;;LP;95,05;95000;95,05;95,17;
FR0013341682;MOT;22/09/2025;;LP;95,02;166680;95;95,07;
FR0013341682;MOT;23/09/2025;;LP;94,95;10000;94,95;94,95;
FR0013341682;MOT;24/09/2025;;LP;95,04;83000;95,04;95,08;
FR0013341682;MOT;25/09/2025;;LP;95;9000;95;95;
FR0013341682;MOT;26/09/2025;;LP;95,02;85000;95,01;95,03;
FR0013341682;MOT;29/09/2025;;LP;95,04;86000;94,99;95,04;
FR0013341682;MOT;30/09/2025;;LP;95,1;29300;94,94;95,26;
FR0013341682;MOT;01/10/2025;;LP;95,13;574000;94,98;95,15;
FR0013341682;MOT;02/10/2025;;LP;95,12;893000;95,08;95,13;
FR0013341682;MOT;03/10/2025;;LP;95,13;15000;95,13;95,13;
FR0013341682;MOT;06/10/2025;;LP;95,33;85000;95,01;95,33;
FR0013341682;MOT;07/10/2025;;LP;94,98;272000;94,98;95,05;
FR0013341682;MOT;08/10/2025;;LP;95,13;36000;95,13;95,31;
FR0013341682;MOT;09/10/2025;;LP;95,06;40000;95,06;95,21;
FR0013341682;MOT;10/10/2025;;LP;95,22;112000;95,08;95,22;
FR0013341682;MOT;13/10/2025;;LP;95,32;594841;95,21;95,42;
FR0013341682;MOT;14/10/2025;;LP;95,39;192940;95,39;95,45;
FR0013341682;MOT;15/10/2025;;LP;95,4;70000;95,37;95,4;
FR0013341682;MOT;16/10/2025;;LP;95,46;60000;95,46;95,59;
FR0013341682;MOT;17/10/2025;;LP;95,47;397000;95,47;95,62;
FR0013341682;MOT;20/10/2025;;LP;95,5;70000;95,45;95,54;
FR0013341682;MOT;21/10/2025;;LP;95,55;177500;95,47;95,75;
FR0013341682;MOT;22/10/2025;;LP;95,53;173000;95,52;95,59;
FR0013341682;MOT;23/10/2025;;LP;95,53;79000;95,48;95,53;
FR0013341682;MOT;24/10/2025;;LP;95,38;22000;95,38;95,45;
FR0013341682;MOT;27/10/2025;;LP;95,36;59000;95,31;95,39;
FR0013341682;MOT;28/10/2025;;LP;95,39;42000;95,36;95,42;
FR0013341682;MOT;29/10/2025;;LP;95,4;135700;95,38;95,42;
FR0013341682;MOT;30/10/2025;;LP;95,37;199000;95,28;95,4;
FR0013341682;MOT;31/10/2025;;LP;95,36;11500;95,36;95,36;
FR0013341682;MOT;03/11/2025;;LP;95,39;905000;95,37;95,47;
FR0013341682;MOT;04/11/2025;;LP;95,34;94000;95,34;95,49;
FR0013341682;MOT;05/11/2025;;LP;95,34;146138;95,34;95,42;
FR0013341682;MOT;06/11/2025;;LP;95,35;594000;95,35;95,55;
FR0013341682;MOT;07/11/2025;;LP;95,36;66800;95,34;95,4;
FR0013341682;MOT;10/11/2025;;LP;95,34;1569000;95,34;95,37;
FR0013341682;MOT;11/11/2025;;LP;95,42;18000;95,33;95,42;
FR0013341682;MOT;12/11/2025;;LP;95,43;76000;95,43;95,44;
FR0013341682;MOT;13/11/2025;;LP;95,39;53215;95,38;95,48;
FR0013341682;MOT;14/11/2025;;LP;95,38;237000;95,31;95,43;
FR0013341682;MOT;17/11/2025;;LP;95,31;610000;95,31;95,34;
FR0013341682;MOT;18/11/2025;;LP;95,33;21000;95,33;95,35;
FR0013341682;MOT;19/11/2025;;LP;95,35;130000;95,35;95,54;
FR0013341682;MOT;20/11/2025;;LP;95,32;35000;95,32;95,36;
FR0013341682;MOT;21/11/2025;;LP;95,42;125000;95,42;95,42;
FR0013341682;MOT;24/11/2025;;LP;95,38;117000;95,37;95,39;
FR0013341682;MOT;25/11/2025;;LP;95,52;144012;95,39;95,52;
FR0013341682;MOT;26/11/2025;;LP;95,46;90000;95,34;95,46;
FR0013341682;MOT;27/11/2025;;LP;95,41;122000;95,4;95,52;
FR0013341682;MOT;28/11/2025;;LP;95,41;229000;95,4;95,42;
FR0013341682;MOT;01/12/2025;;LP;95,32;343001;95,21;95,5;
FR0013341682;MOT;02/12/2025;;LP;95,24;92000;95,24;95,42;
FR0013341682;MOT;03/12/2025;;LP;95,33;365000;95,31;95,35;
FR0013341682;MOT;04/12/2025;;LP;95,23;33000;95,23;95,31;
FR0013341682;MOT;05/12/2025;;LP;95,25;1419000;95,25;95,31;
FR0013341682;MOT;08/12/2025;;LP;95,13;105150;95,13;95,39;
FR0013341682;MOT;09/12/2025;;LP;95,05;71852;95,05;95,13;
FR0013341682;MOT;10/12/2025;;LP;95,05;109000;94,96;95,1;
FR0013341682;MOT;11/12/2025;;LP;95,12;15600;95,05;95,12;
FR0013341682;MOT;12/12/2025;;LP;95,11;117584;95,11;95,11;
FR0013341682;MOT;15/12/2025;;LP;95,19;75000;95,15;95,19;
FR0013341682;MOT;16/12/2025;;LP;95,21;146000;95,15;95,21;
FR0013341682;MOT;17/12/2025;;LP;95,24;71000;95,24;95,34;
FR0013341682;MOT;18/12/2025;;LP;95,27;172152;95,14;95,28;
FR0013341682;MOT;19/12/2025;;LP;95,22;78000;95,18;95,3;
FR0013341682;MOT;22/12/2025;;LP;95,21;176000;95,1;95,23;
FR0013341682;MOT;23/12/2025;;LP;95,27;35000;95,1;95,27;
FR0013341682;MOT;29/12/2025;;LP;95,37;163000;95,24;95,37;
FR0013341682;MOT;30/12/2025;;LP;95,34;73300;95,34;95,37;
FR0013341682;MOT;02/01/2026;;LP;95,26;47000;95,13;95,38;
FR0013341682;MOT;05/01/2026;;LP;95,32;137500;95,27;95,32;
FR0013341682;MOT;06/01/2026;;LP;95,45;112300;95,36;95,46;
FR0013341682;MOT;07/01/2026;;LP;95,46;73000;95,45;95,49;
FR0013341682;MOT;08/01/2026;;LP;95,46;100000;95,44;95,47;
FR0013341682;MOT;09/01/2026;;LP;95,58;147000;95,46;95,58;
FR0013341682;MOT;12/01/2026;;LP;95,53;118378;95,52;95,53;
FR0013341682;MOT;13/01/2026;;LP;95,54;59000;95,44;95,54;
FR0013341682;MOT;14/01/2026;;LP;95,61;105849;95,55;95,65;
FR0013341682;MOT;15/01/2026;;LP;95,58;105700;95,5;95,59;
FR0013341682;MOT;16/01/2026;;LP;95,53;110282;95,52;95,56;
FR0013341682;MOT;19/01/2026;;LP;95,63;161300;95,59;95,64;
FR0013341682;MOT;20/01/2026;;LP;95,55;75000;95,55;95,71;
FR0013341682;MOT;21/01/2026;;LP;95,6;89000;95,6;95,65;
FR0013341682;MOT;22/01/2026;;LP;95,6;320000;95,54;95,64;
FR0013341682;MOT;23/01/2026;;LP;95,58;53830;95,57;95,66;
FR0013341682;MOT;26/01/2026;;LP;95,67;37000;95,67;95,67;
FR0013341682;MOT;27/01/2026;;LP;95,7;56228;95,62;95,7;
FR0013341682;MOT;28/01/2026;;LP;95,75;30304;95,73;95,75;
FR0013341682;MOT;29/01/2026;;LP;95,82;1371000;95,7;95,82;
FR0013341682;MOT;30/01/2026;;LP;95,78;249908;95,74;95,78;
FR0013341682;MOT;02/02/2026;;LP;95,71;120000;95,68;95,76;
FR0013341682;MOT;03/02/2026;;LP;95,7;49000;95,65;95,72;
FR0013341682;MOT;04/02/2026;;LP;95,78;163000;95,74;95,78;
FR0013341682;MOT;05/02/2026;;LP;95,78;764000;95,74;95,79;
FR0013341682;MOT;06/02/2026;;RP;95,77;0;0;0;
FR0013341682;MOT;09/02/2026;;LP;95,8;38000;95,78;95,8;
FR0013341682;MOT;10/02/2026;;LP;95,99;303346;95,85;95,99;
FR0013341682;MOT;11/02/2026;;LP;95,9;125000;95,9;95,9;
FR0013341682;MOT;12/02/2026;;LP;95,93;25000;95,86;95,93;
FR0013341682;MOT;13/02/2026;;LP;95,99;202000;95,95;95,99;
FR0013341682;MOT;16/02/2026;;LP;95,98;828000;95,86;96,04;
FR0013341682;MOT;17/02/2026;;LP;96;140000;95,98;96,02;
FR0013341682;MOT;18/02/2026;;LP;95,98;38000;95,96;96;
FR0013341682;MOT;19/02/2026;;LP;95,96;82035;95,95;95,96;
FR0013341682;MOT;20/02/2026;;LP;95,99;298000;95,98;96,01;
FR0013341682;MOT;23/02/2026;;LP;96,05;40200;96;96,1;
FR0013341682;MOT;24/02/2026;;LP;96,03;106000;96,03;96,08;
FR0013341682;MOT;25/02/2026;;LP;96,08;89000;96,05;96,08;
FR0013341682;MOT;26/02/2026;;LP;96,09;209894;96,08;96,09;
FR0013341682;MOT;27/02/2026;;LP;96,26;84000;96,07;96,26;
FR0013341682;MOT;02/03/2026;;LP;95,89;41309;95,89;96,32;
FR0013341682;MOT;03/03/2026;;LP;95,58;343617;95,58;95,91;
FR0013341682;MOT;04/03/2026;;LP;95,8;131000;95,6;95,87;
FR0013341682;MOT;05/03/2026;;LP;95,53;781000;95,53;95,8;
FR0013341682;MOT;06/03/2026;;LP;95,38;118000;95,38;95,62;
FR0013341682;MOT;09/03/2026;;LP;95,3;211494;95;95,33;
FR0013341682;MOT;10/03/2026;;LP;95,43;871000;95,39;95,56;
FR0013341682;MOT;11/03/2026;;LP;95,18;221378;95,18;95,47;
FR0013341682;MOT;12/03/2026;;LP;95,14;151940;95,14;95,28;
FR0013341682;MOT;13/03/2026;;LP;95,05;130000;94,92;95,13;
FR0013341682;MOT;16/03/2026;;LP;95,17;60100;95,11;95,17;
FR0013341682;MOT;17/03/2026;;LP;95,23;68000;95,16;95,25;
FR0013341682;MOT;18/03/2026;;LP;95,09;21000;95,05;95,09;
FR0013341682;MOT;19/03/2026;;LP;94,86;194000;94,69;95,04;
FR0013341682;MOT;20/03/2026;;LP;94,46;65000;94,46;94,8;
FR0013341682;MOT;23/03/2026;;LP;94,87;341550;94,19;95;
FR0013341682;MOT;24/03/2026;;LP;94,67;115400;94,34;94,68;
FR0013341682;MOT;25/03/2026;;LP;94,67;66000;94,67;94,73;
FR0013341682;MOT;26/03/2026;;LP;94,59;261000;94,5;94,59;
FR0013341682;MOT;27/03/2026;;LP;94,19;110000;94,19;94,43;
FR0013341682;MOT;30/03/2026;;LP;94,6;706000;94,46;94,62;
FR0013341682;MOT;31/03/2026;;LP;94,67;293000;94,5;94,67;
FR0013341682;MOT;01/04/2026;;LP;94,77;910829;94,77;94,91;
FR0013341682;MOT;02/04/2026;;LP;94,68;911266;94,57;94,8;
FR0013341682;MOT;07/04/2026;;LP;94,45;261200;94,45;95;
FR0013341682;MOT;08/04/2026;;LP;95,39;328000;95,05;95,39;
FR0013341682;MOT;09/04/2026;;LP;94,98;25000;94,98;95,14;
FR0013341682;MOT;10/04/2026;;LP;94,91;46157;94,91;95;
